# scenario=step-free
t,iq_ref,iq,id,vd,vq,omega,theta_e,duty_a,duty_b,duty_c
0.0518006,0.5,0.360368,-0.00048021,-0.762399,6.53749,86.2913,5.99551,0.678765,0.963651,0.0363486
0.0518506,0.5,0.35981,-0.000480982,-0.761975,6.53754,86.3508,6.04299,0.640526,0.96802,0.0319803
0.0519006,0.5,0.359253,-0.000481881,-0.761548,6.53759,86.4102,6.0905,0.601947,0.971339,0.0286608
0.0519506,0.5,0.358696,-0.00048272,-0.761119,6.53764,86.4694,6.13804,0.563112,0.9736,0.0263997
0.0520006,0.5,0.358141,-0.000483155,-0.760689,6.53769,86.5285,6.18562,0.52411,0.974796,0.025204
0.0520506,0.5,0.357587,-0.000483831,-0.760261,6.53774,86.5876,6.23323,0.485024,0.974921,0.0250786
0.0521006,0.5,0.357034,-0.000484521,-0.759832,6.53779,86.6465,6.28087,0.445947,0.973974,0.0260263
0.0521506,0.5,0.356482,-0.000485207,-0.759402,6.53784,86.7053,0.0453568,0.406967,0.971953,0.0280467
0.0522006,0.5,0.355932,-0.000485793,-0.75897,6.53789,86.764,0.0930614,0.368172,0.968863,0.0311375
0.0522506,0.5,0.355382,-0.000486236,-0.758539,6.53794,86.8225,0.1408,0.329649,0.964706,0.0352938
0.0523006,0.5,0.354833,-0.000486764,-0.758109,6.53799,86.881,0.188572,0.291485,0.959491,0.0405089
0.0523506,0.5,0.354285,-0.000487399,-0.757678,6.53804,86.9393,0.236374,0.25377,0.953228,0.0467725
0.0524006,0.5,0.353739,-0.000488103,-0.757245,6.53809,86.9976,0.284204,0.216591,0.945928,0.0540723
0.0524506,0.5,0.353193,-0.00048827,-0.756812,6.53814,87.0557,0.332073,0.180037,0.937607,0.0623934
0.0525006,0.5,0.352649,-0.000488926,-0.756381,6.53819,87.1137,0.379972,0.144184,0.928279,0.0717206
0.0525506,0.5,0.352105,-0.000489517,-0.755947,6.53824,87.1716,0.427902,0.109122,0.917967,0.0820331
0.0526006,0.5,0.351563,-0.000490139,-0.755513,6.53829,87.2294,0.475863,0.0841207,0.915879,0.102498
0.0526506,0.5,0.351022,-0.000490551,-0.755078,6.53834,87.2871,0.523855,0.0736103,0.92639,0.137439
0.0527006,0.5,0.350481,-0.000490692,-0.754644,6.53839,87.3447,0.571884,0.0640715,0.935928,0.173237
0.0527506,0.5,0.349942,-0.000491388,-0.754211,6.53844,87.4021,0.61994,0.0555278,0.944472,0.209813
0.0528006,0.5,0.349404,-0.000491963,-0.753775,6.53849,87.4595,0.668028,0.0480025,0.951997,0.247077
0.0528506,0.5,0.348866,-0.000492282,-0.753339,6.53854,87.5167,0.716148,0.041514,0.958486,0.284949
0.0529006,0.5,0.34833,-0.000492848,-0.752903,6.53859,87.5739,0.764299,0.0360792,0.963921,0.323344
0.0529506,0.5,0.347795,-0.000493272,-0.752467,6.53864,87.6309,0.812483,0.0317131,0.968287,0.36217
0.0530006,0.5,0.347261,-0.000493661,-0.75203,6.53869,87.6878,0.860697,0.0284276,0.971572,0.401342
0.0530506,0.5,0.346728,-0.000494074,-0.751593,6.53874,87.7446,0.908943,0.0262327,0.973767,0.440767
0.0531006,0.5,0.346196,-0.000494766,-0.751156,6.53879,87.8013,0.957218,0.0251354,0.974865,0.480356
0.0531506,0.5,0.345665,-0.000495192,-0.750717,6.53884,87.8579,1.00553,0.0251406,0.974859,0.520014
0.0532006,0.5,0.345135,-0.000495405,-0.750279,6.53889,87.9144,1.05387,0.0262502,0.97375,0.559652
0.0532506,0.5,0.344606,-0.000495793,-0.749841,6.53894,87.9708,1.10224,0.0284639,0.971536,0.599178
0.0533006,0.5,0.344078,-0.000496543,-0.749403,6.53899,88.0271,1.15064,0.0317789,0.968221,0.638499
0.0533506,0.5,0.343551,-0.000496866,-0.748962,6.53904,88.0832,1.19907,0.0361889,0.963811,0.677518
0.0534006,0.5,0.343025,-0.000497134,-0.748522,6.53909,88.1393,1.24753,0.0416861,0.958314,0.716149
0.0534506,0.5,0.3425,-0.00049733,-0.748083,6.53914,88.1952,1.29602,0.0482597,0.95174,0.754297
0.0535006,0.5,0.341976,-0.0004978,-0.747645,6.53919,88.2511,1.34455,0.0558966,0.944103,0.791876
0.0535506,0.5,0.341453,-0.000498224,-0.747204,6.53924,88.3068,1.3931,0.0645805,0.935419,0.828793
0.0536006,0.5,0.340932,-0.000498668,-0.746763,6.53929,88.3624,1.44169,0.074293,0.925707,0.86496
0.0536506,0.5,0.340411,-0.000499112,-0.746322,6.53934,88.418,1.49031,0.0850133,0.914987,0.900291
0.0537006,0.5,0.339891,-0.000499736,-0.74588,6.53939,88.4734,1.53895,0.0810081,0.887572,0.918992
0.0537506,0.5,0.339372,-0.000499789,-0.745437,6.53944,88.5287,1.58763,0.0706371,0.851877,0.929363
0.0538006,0.5,0.338854,-0.00050025,-0.744996,6.53949,88.5839,1.63634,0.0612724,0.815324,0.938728
0.0538506,0.5,0.338337,-0.000500915,-0.744554,6.53954,88.639,1.68508,0.0529394,0.778003,0.947061
0.0539006,0.5,0.337821,-0.000501244,-0.744109,6.53959,88.694,1.73384,0.0456603,0.740003,0.95434
0.0539506,0.5,0.337306,-0.000501646,-0.743666,6.53965,88.7489,1.78264,0.0394533,0.701408,0.960547
0.0540006,0.5,0.336793,-0.000501859,-0.743222,6.5397,88.8037,1.83147,0.0343358,0.662313,0.965664
0.0540506,0.5,0.33628,-0.000502148,-0.742779,6.53975,88.8584,1.88033,0.0303217,0.622808,0.969678
0.0541006,0.5,0.335768,-0.00050229,-0.742336,6.5398,88.9129,1.92922,0.0274227,0.582988,0.972577
0.0541506,0.5,0.335257,-0.000502803,-0.741893,6.53985,88.9674,1.97814,0.0256475,0.542941,0.974353
0.0542006,0.5,0.334747,-0.00050314,-0.741448,6.5399,89.0218,2.02709,0.0250027,0.502771,0.974997
0.0542506,0.5,0.334238,-0.000503806,-0.741003,6.53995,89.0761,2.07606,0.0254919,0.462567,0.974508
0.0543006,0.5,0.33373,-0.000504143,-0.740556,6.54,89.1302,2.12507,0.0271159,0.422432,0.972884
0.0543506,0.5,0.333223,-0.000504236,-0.74011,6.54005,89.1843,2.17411,0.0298729,0.382456,0.970127
0.0544006,0.5,0.332717,-0.000504401,-0.739666,6.5401,89.2383,2.22318,0.0337585,0.342738,0.966242
0.0544506,0.5,0.332212,-0.000504449,-0.739221,6.54015,89.2921,2.27227,0.0387651,0.303373,0.961235
0.0545006,0.5,0.331708,-0.000504729,-0.738777,6.5402,89.3459,2.3214,0.044883,0.264457,0.955117
0.0545506,0.5,0.331205,-0.000505158,-0.738331,6.54025,89.3995,2.37056,0.0520996,0.226083,0.9479
0.0546006,0.5,0.330702,-0.000505646,-0.737884,6.5403,89.4531,2.41974,0.0603994,0.188345,0.939601
0.0546506,0.5,0.330201,-0.000506058,-0.737436,6.54035,89.5065,2.46896,0.0697641,0.151337,0.930236
0.0547006,0.5,0.329701,-0.000506298,-0.736989,6.5404,89.5599,2.51821,0.0801729,0.115149,0.919827
0.0547506,0.5,0.329202,-0.000506636,-0.736542,6.54045,89.6131,2.56748,0.0974703,0.0857356,0.914264
0.0548006,0.5,0.328703,-0.000506572,-0.736094,6.5405,89.6663,2.61678,0.133249,0.0748066,0.925193
0.0548506,0.5,0.328206,-0.000506613,-0.735649,6.54055,89.7193,2.66611,0.169938,0.0649009,0.935099
0.0549006,0.5,0.32771,-0.000506893,-0.735202,6.5406,89.7722,2.71548,0.20745,0.0560444,0.943956
0.0549506,0.5,0.327214,-0.000507206,-0.734755,6.54065,89.8251,2.76487,0.245695,0.0482612,0.951739
0.0550006,0.5,0.32672,-0.000507538,-0.734307,6.5407,89.8778,2.81429,0.28458,0.0415718,0.958428
0.0550506,0.5,0.326226,-0.000507964,-0.733858,6.54075,89.9305,2.86374,0.324013,0.0359944,0.964006
0.0551006,0.5,0.325733,-0.00050812,-0.733409,6.5408,89.983,2.91322,0.363897,0.0315448,0.968455
0.0551506,0.5,0.325242,-0.000508362,-0.732961,6.54085,90.0354,2.96272,0.404137,0.0282354,0.971765
0.0552006,0.5,0.324751,-0.00050849,-0.732512,6.5409,90.0878,3.01226,0.444635,0.0260767,0.973923
0.0552506,0.5,0.324261,-0.000508814,-0.732064,6.54095,90.14,3.06182,0.485292,0.0250759,0.974924
0.0553006,0.5,0.323772,-0.000509033,-0.731614,6.541,90.1921,3.11141,0.526007,0.0252374,0.974763
0.0553507,0.5,0.323285,-0.000509059,-0.731165,6.54105,90.2442,3.16103,0.566681,0.0265627,0.973437
0.0554007,0.5,0.322798,-0.00050917,-0.730717,6.5411,90.2961,3.21069,0.607217,0.0290508,0.970949
0.0554507,0.5,0.322312,-0.000509536,-0.730268,6.54115,90.348,3.26036,0.647514,0.0326976,0.967302
0.0555007,0.5,0.321827,-0.000509835,-0.729818,6.5412,90.3997,3.31007,0.68747,0.037496,0.962504
0.0555507,0.5,0.321342,-0.000510259,-0.729367,6.54126,90.4514,3.35981,0.726987,0.0434361,0.956564
0.0556007,0.5,0.320859,-0.00051051,-0.728916,6.54131,90.5029,3.40957,0.765966,0.0505051,0.949495
0.0556507,0.5,0.320377,-0.00051078,-0.728465,6.54136,90.5543,3.45936,0.804312,0.0586879,0.941312
0.0557007,0.5,0.319896,-0.000511243,-0.728014,6.54141,90.6057,3.50918,0.841929,0.0679661,0.932034
0.0557507,0.5,0.319415,-0.000511348,-0.727562,6.54146,90.657,3.55903,0.878718,0.0783177,0.921682
0.0558007,0.5,0.318936,-0.000511381,-0.727111,6.54151,90.7081,3.60891,0.912436,0.0875644,0.908124
0.0558507,0.5,0.318457,-0.000511027,-0.726661,6.54156,90.7592,3.65881,0.923655,0.0763448,0.872053
0.0559007,0.5,0.317979,-0.000510937,-0.726213,6.54161,90.8101,3.70874,0.93383,0.0661699,0.835036
0.0559507,0.5,0.317502,-0.00051087,-0.725764,6.54166,90.861,3.75871,0.942932,0.0570678,0.797167
0.0560007,0.5,0.317027,-0.000511043,-0.725315,6.54171,90.9118,3.80869,0.950938,0.0490625,0.758536
0.0560507,0.5,0.316552,-0.000511344,-0.724864,6.54176,90.9624,3.85871,0.957824,0.0421758,0.71924
0.0561007,0.5,0.316078,-0.000511724,-0.724412,6.54181,91.013,3.90876,0.963573,0.036427,0.679375
0.0561507,0.5,0.315604,-0.000511816,-0.72396,6.54186,91.0635,3.95883,0.968167,0.0318325,0.639042
0.0562007,0.5,0.315132,-0.000512089,-0.723509,6.54191,91.1139,4.00893,0.971595,0.0284052,0.598336
0.0562507,0.5,0.314661,-0.000512405,-0.723056,6.54196,91.1641,4.05906,0.973844,0.026156,0.557364
0.0563007,0.5,0.314191,-0.000512547,-0.722604,6.54201,91.2143,4.10921,0.974908,0.0250924,0.516225
0.0563507,0.5,0.313721,-0.000512719,-0.722152,6.54206,91.2644,4.1594,0.974781,0.0252189,0.475023
0.0564007,0.5,0.313252,-0.000513094,-0.7217,6.54211,91.3144,4.20961,0.973463,0.0265374,0.43386
0.0564507,0.5,0.312785,-0.000513154,-0.721246,6.54216,91.3643,4.25984,0.970954,0.0290463,0.392842
0.0565007,0.5,0.312318,-0.000513159,-0.720794,6.54221,91.4141,4.31011,0.967259,0.0327413,0.352071
0.0565507,0.5,0.311852,-0.000513161,-0.720343,6.54225,91.4638,4.3604,0.962385,0.0376153,0.311649
0.0566007,0.5,0.311387,-0.000513198,-0.719891,6.5423,91.5135,4.41072,0.956342,0.0436576,0.27168
0.0566507,0.5,0.310923,-0.000513286,-0.719439,6.54235,91.563,4.46107,0.949145,0.0508549,0.232267
0.0567007,0.5,0.31046,-0.000513158,-0.718987,6.5424,91.6124,4.51144,0.940809,0.0591909,0.193509
0.0567507,0.5,0.309997,-0.00051318,-0.718536,6.54245,91.6617,4.56185,0.931353,0.0686465,0.155504
0.0568007,0.5,0.309536,-0.000513321,-0.718084,6.5425,91.711,4.61227,0.920801,0.0791995,0.118351
0.0568507,0.5,0.309075,-0.000513029,-0.717632,6.54255,91.7601,4.66273,0.913514,0.0951625,0.086486
0.0569007,0.5,0.308616,-0.000513015,-0.717182,6.5426,91.8092,4.71321,0.924762,0.131751,0.0752384
0.0569507,0.5,0.308157,-0.000512984,-0.716731,6.54265,91.8581,4.76372,0.934936,0.169292,0.0650644
0.0570007,0.5,0.307699,-0.000512576,-0.716279,6.5427,91.907,4.81426,0.944009,0.207694,0.055991
0.0570507,0.5,0.307242,-0.000512543,-0.715831,6.54275,91.9558,4.86482,0.951958,0.246864,0.0480424
0.0571007,0.5,0.306785,-0.000512677,-0.71538,6.5428,92.0045,4.91541,0.958758,0.286698,0.0412419
0.0571507,0.5,0.30633,-0.000512637,-0.714928,6.54285,92.053,4.96603,0.964392,0.327095,0.0356084
0.0572007,0.5,0.305876,-0.000512839,-0.714477,6.5429,92.1015,5.01667,0.968842,0.367957,0.0311576
0.0572507,0.5,0.305422,-0.000513121,-0.714024,6.54295,92.1499,5.06734,0.972097,0.40918,0.027903
0.0573007,0.5,0.304969,-0.000513313,-0.713571,6.543,92.1982,5.11804,0.974145,0.450655,0.0258551
0.0573507,0.5,0.304518,-0.000513449,-0.713119,6.54305,92.2465,5.16877,0.974979,0.492278,0.0250209
0.0574007,0.5,0.304067,-0.000513589,-0.712666,6.5431,92.2946,5.21952,0.974596,0.533944,0.0254044
0.0574507,0.5,0.303616,-0.000513741,-0.712213,6.54315,92.3426,5.27029,0.972993,0.575544,0.0270067
0.0575007,0.5,0.303167,-0.000513878,-0.71176,6.54319,92.3906,5.32109,0.970175,0.61697,0.0298252
0.0575507,0.5,0.302719,-0.000513939,-0.711307,6.54324,92.4384,5.37192,0.966145,0.658117,0.0338548
0.0576007,0.5,0.302271,-0.000514057,-0.710855,6.54329,92.4862,5.42278,0.960913,0.698878,0.039087
0.0576507,0.5,0.301825,-0.000514199,-0.710402,6.54334,92.5339,5.47366,0.95449,0.739149,0.0455102
0.0577007,0.5,0.301379,-0.000514241,-0.709948,6.54339,92.5815,5.52457,0.946891,0.778821,0.0531094
0.0577507,0.5,0.300934,-0.00051422,-0.709496,6.54344,92.6289,5.5755,0.938133,0.817795,0.061867
0.0578007,0.5,0.30049,-0.000514212,-0.709043,6.54349,92.6763,5.62646,0.928238,0.855967,0.0717622
0.0578507,0.5,0.300047,-0.000514193,-0.708591,6.54354,92.7237,5.67745,0.917229,0.893237,0.0827712
0.0579007,0.5,0.299604,-0.000514171,-0.708138,6.54359,92.7709,5.72846,0.892947,0.91732,0.08268
0.0579507,0.5,0.299163,-0.000514073,-0.707686,6.54364,92.818,5.7795,0.85563,0.928331,0.0716691
0.0580007,0.5,0.298722,-0.000514051,-0.707234,6.54369,92.865,5.83056,0.817371,0.938235,0.0617646
0.0580507,0.5,0.298282,-0.000514059,-0.706782,6.54373,92.912,5.88165,0.778266,0.947006,0.0529941
0.0581007,0.5,0.297843,-0.000513955,-0.70633,6.54378,92.9588,5.93277,0.738419,0.954618,0.0453825
0.0581507,0.5,0.297405,-0.000513889,-0.705878,6.54383,93.0056,5.98391,0.697931,0.961049,0.0389512
0.0582007,0.5,0.296967,-0.000513637,-0.705426,6.54388,93.0523,6.03507,0.656908,0.966281,0.0337187
0.0582507,0.5,0.296531,-0.000513499,-0.704975,6.54393,93.0989,6.08627,0.615453,0.9703,0.0297003
0.0583007,0.5,0.296095,-0.00051319,-0.704524,6.54398,93.1454,6.13749,0.573676,0.973092,0.0269084
0.0583507,0.5,0.29566,-0.000513416,-0.704075,6.54403,93.1918,6.18873,0.531683,0.974648,0.0253524
0.0584007,0.5,0.295226,-0.000513473,-0.703621,6.54407,93.2381,6.24,0.48959,0.974962,0.0250381
0.0584507,0.5,0.294793,-0.000513537,-0.703169,6.54412,93.2844,0.00811052,0.447501,0.974032,0.0259681
0.0585007,0.5,0.294361,-0.000513529,-0.702717,6.54417,93.3306,0.0594316,0.405529,0.971858,0.0281419
0.0585507,0.5,0.293929,-0.000513704,-0.702265,6.54422,93.3766,0.110777,0.363784,0.968444,0.0315557
0.0586007,0.5,0.293498,-0.000513812,-0.701812,6.54427,93.4226,0.162148,0.322377,0.963798,0.0362023
0.0586507,0.5,0.293068,-0.000513585,-0.701359,6.54432,93.4685,0.213547,0.281417,0.957929,0.0420712
0.0587007,0.5,0.292639,-0.000513884,-0.700908,6.54437,93.5143,0.264967,0.24101,0.950851,0.0491493
0.0587507,0.5,0.292211,-0.000513849,-0.700454,6.54441,93.56,0.316416,0.201269,0.942581,0.0574186
0.0588007,0.5,0.291784,-0.000514191,-0.700002,6.54446,93.6056,0.367886,0.162294,0.93314,0.0668603
0.0588507,0.5,0.291357,-0.000514004,-0.699548,6.54451,93.6512,0.419384,0.124196,0.92255,0.0774497
0.0589007,0.5,0.290931,-0.000514197,-0.699096,6.54456,93.6966,0.470906,0.0881157,0.911884,0.0902087
0.0589507,0.5,0.290506,-0.000514189,-0.698643,6.54461,93.742,0.522454,0.076493,0.923507,0.127441
0.0590007,0.5,0.290082,-0.00051433,-0.69819,6.54466,93.7872,0.574025,0.0659859,0.934014,0.165679
0.0590507,0.5,0.289659,-0.000514174,-0.697737,6.5447,93.8324,0.625622,0.0566249,0.943375,0.204821
0.0591007,0.5,0.289236,-0.000514061,-0.697285,6.54475,93.8775,0.677243,0.0484358,0.951564,0.244767
0.0591507,0.5,0.288815,-0.000513919,-0.696833,6.5448,93.9226,0.72889,0.0414424,0.958558,0.285408
0.0592007,0.5,0.288394,-0.000513777,-0.696382,6.54485,93.9675,0.78056,0.0356648,0.964335,0.326641
0.0592507,0.5,0.287974,-0.000513507,-0.69593,6.5449,94.0124,0.832253,0.0311204,0.96888,0.368353
0.0593007,0.5,0.287554,-0.000512869,-0.69548,6.54494,94.0571,0.883973,0.0278231,0.972177,0.410435
0.0593507,0.5,0.287136,-0.000512202,-0.695032,6.54499,94.1018,0.935719,0.025783,0.974217,0.452778
0.0594007,0.5,0.286718,-0.000511864,-0.694585,6.54504,94.1464,0.987488,0.0250079,0.974992,0.495269
0.0594507,0.5,0.286301,-0.00051181,-0.694137,6.54509,94.1909,1.03928,0.0255013,0.974499,0.537791
0.0595007,0.5,0.285885,-0.000511268,-0.693686,6.54514,94.2353,1.0911,0.027264,0.972736,0.580231
0.0595507,0.5,0.285469,-0.000511514,-0.69324,6.54518,94.2797,1.14294,0.0302933,0.969707,0.622481
0.0596007,0.5,0.285055,-0.000511585,-0.692788,6.54523,94.324,1.19481,0.034582,0.965418,0.664418
0.0596507,0.5,0.284641,-0.000511917,-0.692338,6.54528,94.3681,1.2467,0.0401213,0.959879,0.705936
0.0597007,0.5,0.284228,-0.000512092,-0.691885,6.54533,94.4122,1.29862,0.0468974,0.953103,0.746919
0.0597507,0.5,0.283816,-0.000511767,-0.691433,6.54537,94.4562,1.35056,0.054894,0.945106,0.787257
0.0598007,0.5,0.283404,-0.000511588,-0.690985,6.54542,94.5001,1.40252,0.0640917,0.935908,0.826844
0.0598507,0.5,0.282994,-0.000511246,-0.690536,6.54547,94.544,1.45451,0.074467,0.925533,0.865568
0.0599007,0.5,0.282584,-0.000511373,-0.690088,6.54552,94.5877,1.50652,0.0859942,0.914006,0.903327
0.0599507,0.5,0.282175,-0.00051111,-0.689637,6.54556,94.6314,1.55856,0.0793151,0.882031,0.920685
0.0600007,0.5,0.281767,-0.000510675,-0.689188,6.54561,94.675,1.61062,0.068426,0.843666,0.931574
0.0600507,0.5,0.281359,-0.000510308,-0.688742,6.54566,94.7185,1.6627,0.0586979,0.804356,0.941302
0.0601007,0.5,0.280952,-0.000510481,-0.688294,6.5457,94.7619,1.71481,0.0501584,0.764202,0.949842
0.0601507,0.5,0.280547,-0.000510645,-0.687844,6.54575,94.8053,1.76695,0.042833,0.723316,0.957167
0.0602007,0.5,0.280141,-0.000510758,-0.687394,6.5458,94.8485,1.8191,0.0367429,0.681806,0.963257
0.0602507,0.5,0.279737,-0.000510739,-0.686944,6.54585,94.8917,1.87128,0.0319064,0.639786,0.968094
0.0603007,0.5,0.279333,-0.000510849,-0.686494,6.54589,94.9348,1.92348,0.028338,0.597364,0.971662
0.0603507,0.5,0.278931,-0.000510455,-0.686044,6.54594,94.9778,1.97571,0.0260496,0.554663,0.97395
0.0604007,0.5,0.278528,-0.000510054,-0.685597,6.54599,95.0207,2.02796,0.0250488,0.511791,0.974951
0.0604507,0.5,0.278127,-0.000509769,-0.685151,6.54603,95.0636,2.08023,0.0253402,0.468867,0.97466
0.0605007,0.5,0.277727,-0.000509091,-0.684704,6.54608,95.1063,2.13253,0.0269248,0.42601,0.973075
0.0605507,0.5,0.277327,-0.000508659,-0.684259,6.54613,95.149,2.18485,0.0298002,0.383332,0.9702
0.0606007,0.5,0.276928,-0.000507788,-0.683814,6.54617,95.1916,2.2372,0.0339598,0.340957,0.96604
0.0606507,0.5,0.27653,-0.000508078,-0.683372,6.54622,95.2341,2.28957,0.0393951,0.298992,0.960605
0.0607007,0.5,0.276132,-0.000508184,-0.682923,6.54627,95.2766,2.34196,0.0460915,0.257562,0.953908
0.0607507,0.5,0.275735,-0.000508176,-0.682476,6.54631,95.3189,2.39438,0.0540331,0.216777,0.945967
0.0608007,0.5,0.275339,-0.000508556,-0.682029,6.54636,95.3612,2.44681,0.0632003,0.176746,0.9368
0.0608507,0.5,0.274944,-0.000508528,-0.681579,6.54641,95.4034,2.49927,0.0735681,0.137588,0.926432
0.0609007,0.5,0.27455,-0.000508125,-0.681131,6.54645,95.4455,2.55175,0.0851105,0.0994067,0.91489
0.0609507,0.5,0.274156,-0.000507481,-0.680687,6.5465,95.4876,2.60426,0.115542,0.0800528,0.919947
0.0610007,0.5,0.273763,-0.000507171,-0.680244,6.54655,95.5296,2.65679,0.154197,0.0689952,0.931005
0.0610507,0.5,0.273371,-0.000506639,-0.679799,6.54659,95.5715,2.70935,0.193818,0.0591192,0.940881
0.0611007,0.5,0.272979,-0.000506361,-0.679356,6.54664,95.6133,2.76193,0.234302,0.0504522,0.949548
0.0611507,0.5,0.272588,-0.000506193,-0.678912,6.54668,95.655,2.81453,0.275536,0.0430205,0.95698
0.0612007,0.5,0.272198,-0.000506112,-0.678468,6.54673,95.6966,2.86715,0.317407,0.036846,0.963154
0.0612507,0.5,0.271809,-0.000506213,-0.678023,6.54678,95.7382,2.9198,0.3598,0.0319476,0.968052
0.0613008,0.5,0.27142,-0.00050629,-0.677577,6.54682,95.7797,2.97246,0.402599,0.0283405,0.97166
0.0613508,0.5,0.271033,-0.000505759,-0.677131,6.54687,95.8211,3.02515,0.445683,0.0260363,0.973964
0.0614008,0.5,0.270645,-0.000505374,-0.676689,6.54691,95.8624,3.07787,0.48894,0.025043,0.974957
0.0614508,0.5,0.270259,-0.000505306,-0.676246,6.54696,95.9036,3.13061,0.532246,0.0253649,0.974635
0.0615008,0.5,0.269874,-0.000505376,-0.675802,6.54701,95.9448,3.18337,0.575481,0.0270033,0.972997
0.0615508,0.5,0.269489,-0.000505544,-0.675356,6.54705,95.9859,3.23615,0.618525,0.0299551,0.970045
0.0616008,0.5,0.269105,-0.000505429,-0.674911,6.5471,96.0269,3.28895,0.661256,0.0342134,0.965787
0.0616508,0.5,0.268721,-0.000505006,-0.674466,6.54714,96.0678,3.34178,0.703557,0.0397683,0.960232
0.0617008,0.5,0.268339,-0.000504907,-0.674024,6.54719,96.1087,3.39463,0.745313,0.0466067,0.953393
0.0617508,0.5,0.267957,-0.000504328,-0.673581,6.54724,96.1494,3.4475,0.786401,0.0547101,0.94529
0.0618008,0.5,0.267576,-0.000504211,-0.67314,6.54728,96.1901,3.5004,0.826709,0.0640581,0.935942
0.0618508,0.5,0.267195,-0.000503937,-0.672697,6.54733,96.2307,3.55331,0.866123,0.0746261,0.925374
0.0619008,0.5,0.266816,-0.000503708,-0.672255,6.54737,96.2713,3.60626,0.904532,0.0863864,0.913614
0.0619508,0.5,0.266437,-0.000503796,-0.671813,6.54742,96.3118,3.65921,0.92126,0.0787401,0.880125
0.0620008,0.5,0.266059,-0.000503394,-0.671369,6.54746,96.3521,3.7122,0.932273,0.0677267,0.84102
0.0620508,0.5,0.265681,-0.000502883,-0.670929,6.54751,96.3924,3.7652,0.942082,0.0579183,0.800942
0.0621008,0.5,0.265304,-0.00050245,-0.670489,6.54755,96.4327,3.81823,0.950656,0.049344,0.760005
0.0621508,0.5,0.264928,-0.000501923,-0.670049,6.5476,96.4728,3.87128,0.957971,0.0420294,0.71832
0.0622008,0.5,0.264553,-0.000501695,-0.66961,6.54764,96.5129,3.92436,0.964003,0.0359967,0.676005
0.0622508,0.5,0.264178,-0.000501653,-0.66917,6.54769,96.5529,3.97745,0.968735,0.0312646,0.633178
0.0623008,0.5,0.263804,-0.000501898,-0.668729,6.54773,96.5928,4.03057,0.972152,0.0278479,0.589957
0.0623508,0.5,0.263431,-0.000501775,-0.668286,6.54778,96.6327,4.0837,0.974242,0.0257583,0.546469
0.0624008,0.5,0.263059,-0.000501059,-0.667845,6.54782,96.6725,4.13686,0.974997,0.0250029,0.502834
0.0624508,0.5,0.262687,-0.000500725,-0.667408,6.54787,96.7122,4.19005,0.974415,0.0255854,0.459168
0.0625008,0.5,0.262316,-0.000500925,-0.666969,6.54791,96.7518,4.24325,0.972494,0.0275061,0.415599
0.0625508,0.5,0.261945,-0.000500818,-0.666527,6.54796,96.7913,4.29648,0.969239,0.030761,0.372253
0.0626008,0.5,0.261576,-0.000500834,-0.666087,6.548,96.8308,4.34972,0.964657,0.0353428,0.329249
0.0626508,0.5,0.261207,-0.000500268,-0.665646,6.54805,96.8702,4.40299,0.95876,0.0412396,0.286712
0.0627008,0.5,0.260839,-0.00049947,-0.665209,6.54809,96.9095,4.45628,0.951563,0.048437,0.24476
0.0627508,0.5,0.260471,-0.000498908,-0.664774,6.54813,96.9488,4.5096,0.943084,0.0569161,0.203512
0.0628008,0.5,0.260104,-0.000498984,-0.664338,6.54818,96.9879,4.56293,0.933345,0.0666547,0.163087
0.0628508,0.5,0.259738,-0.000499068,-0.663899,6.54822,97.027,4.61628,0.922374,0.0776255,0.123603
0.0629008,0.5,0.259373,-0.000498404,-0.663459,6.54827,97.0661,4.66966,0.912513,0.0921117,0.0874865
0.0629508,0.5,0.259008,-0.000497665,-0.663024,6.54831,97.105,4.72306,0.924475,0.130762,0.0755246
0.0630008,0.5,0.258644,-0.000496933,-0.66259,6.54836,97.1439,4.77648,0.935236,0.170479,0.0647642
0.0630508,0.5,0.25828,-0.000496901,-0.662157,6.5484,97.1827,4.82992,0.944762,0.21115,0.0552376
0.0631008,0.5,0.257917,-0.000497349,-0.66172,6.54844,97.2214,4.88338,0.953026,0.252661,0.0469737
0.0631508,0.5,0.257556,-0.000497131,-0.66128,6.54849,97.2601,4.93686,0.960002,0.294888,0.0399985
0.0632008,0.5,0.257194,-0.000496634,-0.660843,6.54853,97.2987,4.99037,0.965668,0.337719,0.034332
0.0632508,0.5,0.256834,-0.000495918,-0.660409,6.54858,97.3372,5.0439,0.970008,0.381032,0.0299923
0.0633008,0.5,0.256474,-0.000495702,-0.659977,6.54862,97.3756,5.09744,0.973006,0.424703,0.0269935
0.0633508,0.5,0.256114,-0.000495479,-0.659542,6.54866,97.414,5.15101,0.974654,0.468605,0.025346
0.0634008,0.5,0.255756,-0.000495497,-0.659107,6.54871,97.4523,5.2046,0.974944,0.512615,0.0250558
0.0634508,0.5,0.255398,-0.000495347,-0.658671,6.54875,97.4906,5.25821,0.973874,0.556605,0.0261256
0.0635008,0.5,0.25504,-0.000494476,-0.658236,6.5488,97.5287,5.31184,0.971446,0.600448,0.0285536
0.0635508,0.5,0.254684,-0.000494025,-0.657806,6.54884,97.5668,5.36549,0.967665,0.644023,0.0323348
0.0636008,0.5,0.254328,-0.00049394,-0.657373,6.54888,97.6048,5.41917,0.96254,0.687203,0.0374599
