# scenario=haptic-detents
t,theta,omega,theta_finger,tau_cmd,tau_ext,iq_ref,iq
2.05416,3.30114,41.2469,3.22666,-0.1,-0.0223425,-1.26263,-1.22507
2.05516,3.33488,39.2045,3.22823,-0.1,-0.031995,-1.26263,-1.24315
2.05616,3.36249,36.1107,3.22981,-0.1,-0.0398066,-1.26263,-1.24239
2.05716,3.38244,31.8418,3.23138,-0.1,-0.0453172,-1.26263,-1.24117
2.05816,3.39471,26.6528,3.23295,-0.1,-0.048527,-1.26263,-1.24051
2.05916,3.39931,20.8122,3.23453,-0.1,-0.0494356,-1.26263,-1.20783
2.06016,3.39778,14.9194,3.2361,-0.1,-0.0485036,-1.26263,-1.14219
2.06117,3.38857,8.55984,3.23767,-0.1,-0.0452705,-1.26263,-1.078
2.06217,3.37323,2.28274,3.23924,-0.0949388,-0.0401967,-1.19872,-1.01795
2.06317,3.35176,-3.98251,3.24082,-0.0800832,-0.0332821,-1.01115,-0.961771
2.06417,3.32415,-10.2376,3.24239,-0.0627834,-0.0245266,-0.79272,-0.855233
2.06517,3.29347,-15.6779,3.24396,-0.0450713,-0.0148509,-0.569082,-0.650093
2.06617,3.25972,-20.4223,3.24554,-0.0268278,-0.0042547,-0.338735,-0.420675
2.06717,3.2229,-24.7531,3.24711,-0.00777074,0.00726192,-0.0981154,-0.194033
2.06817,3.18762,-27.5153,3.24868,0.00910418,0.0183183,0.114952,0.0321591
2.06918,3.15234,-29.5061,3.25025,0.0252076,0.0293746,0.318277,0.237783
2.07018,3.12013,-30.1696,3.25183,0.0387566,0.0395107,0.489351,0.415126
2.07118,3.09098,-29.8501,3.2534,0.0500954,0.0487262,0.632518,0.570182
2.07218,3.06644,-28.4089,3.25497,0.0584717,0.0565612,0.738279,0.68339
2.07318,3.04803,-25.7807,3.25655,0.0632066,0.0625555,0.798063,0.756837
2.07418,3.03576,-22.2341,3.25812,0.0645688,0.0667089,0.815262,0.784855
2.07518,3.03115,-17.5778,3.25969,0.0617533,0.0685613,0.779713,0.776399
2.07619,3.03269,-12.5077,3.26127,0.0560695,0.0685731,0.707949,0.723737
2.07719,3.03882,-7.56351,3.26284,0.048671,0.0672041,0.614532,0.636588
2.07819,3.05263,-1.92576,3.26441,0.0375109,0.0635342,0.473622,0.514915
2.07919,3.0695,3.03556,3.26598,0.0258,0.058944,0.325758,0.370765
2.08019,3.09251,8.28165,3.26756,0.01135,0.0525129,0.143308,0.203172
2.08119,3.11706,12.5513,3.26913,-0.00273712,0.0456217,-0.0345596,0.0254484
2.08219,3.14467,16.4578,3.2707,-0.0176883,0.0378101,-0.223337,-0.160304
2.0832,3.17381,19.7664,3.27228,-0.0326552,0.0295382,-0.412314,-0.340407
2.0842,3.20296,22.2061,3.27385,-0.0467532,0.0212663,-0.590318,-0.518856
2.0852,3.23057,23.6005,3.27542,-0.0591923,0.0134547,-0.747378,-0.684371
2.0862,3.25665,24.2541,3.27699,-0.070277,0.00610328,-0.887336,-0.818645
2.0872,3.27813,23.4739,3.27857,-0.0780871,0.000132394,-0.985948,-0.943419
2.0882,3.29653,22.0942,3.28014,-0.0840706,-0.00491803,-1.0615,-1.02435
2.0892,3.31187,20.3202,3.28171,-0.0884325,-0.00904813,-1.11657,-1.07965
2.0902,3.32108,17.3991,3.28329,-0.0891929,-0.0113374,-1.12617,-1.1076
2.09121,3.32415,13.6084,3.28486,-0.0866294,-0.0117859,-1.09381,-1.09497
2.09221,3.32415,10.0342,3.28643,-0.0830553,-0.0113141,-1.04868,-1.05115
2.09321,3.31801,5.76201,3.288,-0.0763287,-0.00900135,-0.963746,-0.985877
2.09421,3.30881,1.78078,3.28958,-0.0686659,-0.00576832,-0.866993,-0.900735
2.09521,3.295,-2.3605,3.29115,-0.0590022,-0.00115471,-0.744978,-0.786504
2.09621,3.27966,-5.76944,3.29272,-0.0494574,0.00391917,-0.624462,-0.664065
2.09721,3.26125,-9.08733,3.2943,-0.0387763,0.00991337,-0.4896,-0.534629
2.09822,3.24131,-11.9129,3.29587,-0.0279741,0.0163678,-0.353208,-0.399009
2.09922,3.21983,-14.426,3.29744,-0.0168706,0.0232824,-0.213013,-0.269763
2.10022,3.19989,-15.8985,3.29902,-0.00742142,0.0297368,-0.0937048,-0.146546
2.10122,3.17995,-16.9619,3.30059,0.00161873,0.0361912,0.0204386,-0.0319576
2.10222,3.16308,-16.9373,3.30216,0.00834363,0.0417253,0.105349,0.0661183
2.10322,3.14774,-16.5177,3.30373,0.01406,0.0467991,0.177525,0.139866
2.10422,3.13547,-15.4041,3.30531,0.0178551,0.0509525,0.225443,0.193343
2.10523,3.1278,-13.3727,3.30688,0.0188917,0.0537254,0.238532,0.22111
2.10623,3.12166,-11.4483,3.30845,0.0194217,0.0560381,0.245223,0.231601
2.10723,3.12166,-8.44147,3.31003,0.0164149,0.0565099,0.207258,0.209396
2.10823,3.12319,-5.82297,3.3116,0.0131828,0.0565217,0.166449,0.169496
2.10923,3.12933,-2.70576,3.31317,0.00761118,0.0551527,0.0961007,0.111902
2.11023,3.13853,0.420742,3.31474,0.000803108,0.0528634,0.0101403,0.0327486
2.11123,3.1508,3.56008,3.31632,-0.00724498,0.0496538,-0.091477,-0.053644
2.11223,3.16461,6.29861,3.31789,-0.0155059,0.0459839,-0.195781,-0.155915
2.11324,3.17842,8.31789,3.31946,-0.0230475,0.042314,-0.291004,-0.252603
2.11424,3.19529,10.5175,3.32104,-0.0319966,0.0377237,-0.403998,-0.365487
2.11524,3.21216,12.2107,3.32261,-0.0404393,0.0331334,-0.510598,-0.466987
2.11624,3.2275,13.0325,3.32418,-0.0473971,0.0290033,-0.598449,-0.561116
2.11724,3.24284,13.6385,3.32576,-0.0541391,0.0248733,-0.683574,-0.64588
2.11824,3.25665,13.6587,3.32733,-0.0596816,0.0212034,-0.753556,-0.721322
2.11924,3.26892,13.296,3.3289,-0.0642276,0.0179938,-0.810955,-0.778852
2.12025,3.27813,12.2197,3.33047,-0.0668329,0.0157044,-0.84385,-0.824353
2.12125,3.28426,10.5713,3.33205,-0.0676389,0.0143355,-0.854026,-0.849264
2.12225,3.28886,8.95445,3.33362,-0.0678628,0.0134269,-0.856854,-0.853249
2.12325,3.2904,6.98029,3.33519,-0.0665023,0.0134385,-0.839675,-0.840806
2.12425,3.28886,4.72034,3.33677,-0.0636287,0.0143706,-0.803393,-0.810774
2.12525,3.2858,2.67628,3.33834,-0.0603575,0.0157629,-0.762089,-0.769012
2.12625,3.27966,0.385535,3.33991,-0.0556123,0.0180755,-0.702176,-0.718019
2.12725,3.27199,-1.73018,3.34148,-0.0504287,0.0208483,-0.636725,-0.657326
2.12826,3.26279,-3.69161,3.34306,-0.0447857,0.0240814,-0.565475,-0.587782
2.12926,3.25205,-5.56758,3.34463,-0.0386145,0.0277747,-0.487557,-0.520678
2.13026,3.24284,-6.52114,3.3462,-0.0339794,0.0310077,-0.429033,-0.449874
2.13126,3.23211,-7.5796,3.34778,-0.0286258,0.034701,-0.361437,-0.382361
2.13226,3.22137,-8.38528,3.34935,-0.023525,0.0383942,-0.297032,-0.321265
2.13326,3.21216,-8.57506,3.35092,-0.0196536,0.0416272,-0.248152,-0.267377
2.13426,3.20296,-8.715,3.35249,-0.0158321,0.0448603,-0.1999,-0.219693
2.13527,3.19682,-8.03911,3.35407,-0.0140536,0.047173,-0.177445,-0.193911
2.13627,3.19222,-7.08732,3.35564,-0.0131646,0.0490254,-0.16622,-0.170423
2.13727,3.18915,-5.98262,3.35721,-0.0130421,0.0504177,-0.164673,-0.165348
2.13827,3.18762,-4.76666,3.35879,-0.0136445,0.0513498,-0.172279,-0.171472
2.13927,3.18762,-3.51473,3.36036,-0.0148964,0.0518216,-0.188086,-0.187444
2.14027,3.19069,-1.80964,3.36193,-0.0178287,0.0513732,-0.22511,-0.218996
2.14127,3.19529,-0.124184,3.36351,-0.0213549,0.0504644,-0.269633,-0.254676
2.14228,3.19989,1.14092,3.36508,-0.0244608,0.0495557,-0.308849,-0.294213
2.14328,3.20756,2.85572,3.36665,-0.0292436,0.0477267,-0.369237,-0.348823
2.14428,3.2137,3.7648,3.36822,-0.0326071,0.0463577,-0.411705,-0.39266
2.14528,3.2229,5.21707,3.3698,-0.0377409,0.0440684,-0.476526,-0.451223
2.14628,3.23057,5.86129,3.37137,-0.0414531,0.0422394,-0.523398,-0.504748
2.14728,3.23824,6.33631,3.37294,-0.0449961,0.0404102,-0.568132,-0.549721
2.14828,3.24745,7.08797,3.37452,-0.0494293,0.038121,-0.624107,-0.602695
2.14928,3.25358,6.81419,3.37609,-0.0516099,0.0367521,-0.65164,-0.639084
2.15029,3.26125,7.03894,3.37766,-0.0549026,0.0349229,-0.693215,-0.673981
2.15129,3.26585,6.4227,3.37923,-0.0561272,0.0340143,-0.708676,-0.695455
2.15229,3.27046,5.94598,3.38081,-0.0574912,0.0331055,-0.725899,-0.712646
2.15329,3.27352,5.2154,3.38238,-0.0579878,0.032657,-0.732169,-0.720115
2.15429,3.27506,4.247,3.38395,-0.057633,0.0326687,-0.72769,-0.726642
2.15529,3.27506,3.13155,3.38553,-0.0565176,0.0331406,-0.713606,-0.71497
2.15629,3.27352,1.85564,3.3871,-0.0546281,0.0340726,-0.689748,-0.704022
2.1573,3.27199,0.941651,3.38867,-0.0531005,0.0350048,-0.670461,-0.676928
2.1583,3.26892,-0.160492,3.39025,-0.0507712,0.036397,-0.64105,-0.656639
2.1593,3.26585,-0.973163,3.39182,-0.0487313,0.0377893,-0.615294,-0.63042
2.1603,3.26279,-1.52186,3.39339,-0.0469554,0.0391816,-0.592871,-0.598685
2.1613,3.25818,-2.33232,3.39496,-0.0443042,0.041034,-0.559396,-0.574055
2.1623,3.25512,-2.52404,3.39654,-0.0428853,0.0424263,-0.541481,-0.546742
2.1633,3.25051,-3.07128,3.39811,-0.0404972,0.0442788,-0.511329,-0.525803
2.16431,3.24745,-3.06891,3.39968,-0.0392724,0.045671,-0.495864,-0.50123
2.16531,3.24438,-3.01962,3.40126,-0.0380945,0.0470633,-0.480991,-0.482336
2.16631,3.24131,-3.0085,3.40283,-0.0368785,0.0484556,-0.465637,-0.470573
2.16731,3.23978,-2.596,3.4044,-0.0366774,0.0493876,-0.463098,-0.463116
2.16831,3.23824,-2.29185,3.40597,-0.0363679,0.0503197,-0.459191,-0.459663
2.16931,3.23824,-1.68991,3.40755,-0.0369699,0.0507916,-0.466791,-0.46645
2.17031,3.23824,-1.24606,3.40912,-0.0374137,0.0512635,-0.472395,-0.471996
2.17131,3.23978,-0.465367,3.41069,-0.038808,0.0512751,-0.49,-0.476517
2.17232,3.24131,0.110283,3.41227,-0.0399972,0.0512868,-0.505016,-0.491826
2.17332,3.24284,0.507938,3.41384,-0.0410085,0.0512985,-0.517784,-0.512446
2.17432,3.24438,0.77593,3.41541,-0.0418901,0.0513102,-0.528915,-0.527494
2.17532,3.24745,1.3541,3.41699,-0.0436954,0.0508617,-0.55171,-0.546764
2.17632,3.25051,1.82955,3.41856,-0.0453981,0.0504132,-0.573208,-0.56042
2.17732,3.25358,2.18012,3.42013,-0.0469758,0.0499647,-0.593129,-0.580365
2.17832,3.25665,2.43862,3.4217,-0.0484615,0.0495162,-0.611888,-0.599251
2.17933,3.25972,2.62922,3.42328,-0.0498793,0.0490676,-0.629789,-0.617192
2.18033,3.26279,2.7935,3.42485,-0.0512708,0.0486192,-0.647358,-0.633146
2.18133,3.26432,2.4612,3.42642,-0.0515521,0.0486308,-0.65091,-0.650088
2.18233,3.26739,2.62355,3.428,-0.0529416,0.0481823,-0.668454,-0.656462
2.18333,3.26892,2.33589,3.42957,-0.0532675,0.048194,-0.67257,-0.671357
2.18433,3.27046,2.12378,3.43114,-0.053669,0.0482057,-0.677639,-0.676383
2.18533,3.27199,1.96738,3.43271,-0.0541262,0.0482173,-0.683412,-0.681854
2.18634,3.27199,1.45066,3.43429,-0.0536095,0.0486892,-0.676888,-0.677916
2.18734,3.27199,1.06965,3.43586,-0.0532285,0.0491611,-0.672077,-0.672757
2.18834,3.27352,1.14406,3.43743,-0.0539165,0.0491728,-0.680764,-0.681018
2.18934,3.27199,0.488235,3.43901,-0.0526471,0.0501049,-0.664736,-0.666391
2.19034,3.27199,0.360003,3.44058,-0.0525188,0.0505767,-0.663117,-0.663879
2.19134,3.27199,0.26545,3.44215,-0.0524243,0.0510486,-0.661923,-0.662485
2.19234,3.27199,0.195731,3.44372,-0.0523546,0.0515205,-0.661042,-0.661422
2.19334,3.27199,0.144324,3.4453,-0.0523032,0.0519924,-0.660393,-0.660672
2.19435,3.27199,0.106418,3.44687,-0.0522652,0.0524642,-0.659915,-0.660125
2.19535,3.27199,0.0784679,3.44844,-0.0522373,0.0529362,-0.659562,-0.659723
2.19635,3.27199,0.0578588,3.45002,-0.0522167,0.053408,-0.659302,-0.659427
2.19735,3.27199,0.0426625,3.45159,-0.0522015,0.0538799,-0.65911,-0.659208
2.19835,3.27199,0.0314575,3.45316,-0.0521903,0.0543518,-0.658968,-0.659047
2.19935,3.27199,0.0231953,3.45474,-0.052182,0.0548236,-0.658864,-0.658928
2.20035,3.27199,0.0171032,3.45631,-0.0521759,0.0552955,-0.658787,-0.658841
2.20136,3.27199,0.0126112,3.45788,-0.0521714,0.0557674,-0.65873,-0.658801
2.20236,3.27352,0.410698,3.45945,-0.0531831,0.0557791,-0.671504,-0.668788
2.20336,3.27352,0.30283,3.46103,-0.0530753,0.0562509,-0.670142,-0.670469
2.20436,3.27352,0.223294,3.4626,-0.0529957,0.0567229,-0.669138,-0.669561
2.20536,3.27352,0.164647,3.46417,-0.0529371,0.0571947,-0.668397,-0.668812
2.20636,3.27352,0.121403,3.46575,-0.0528938,0.0576666,-0.667851,-0.668271
2.20736,3.27352,0.0895176,3.46732,-0.0528619,0.0581385,-0.667449,-0.667889
2.20836,3.27352,0.0660063,3.46889,-0.0528384,0.0586103,-0.667152,-0.667626
2.20937,3.27506,0.47529,3.47046,-0.0538613,0.0586221,-0.680067,-0.67438
2.21037,3.27506,0.350458,3.47204,-0.0537365,0.0590939,-0.678491,-0.679102
2.21137,3.27659,0.711837,3.47361,-0.0547114,0.0591056,-0.690801,-0.678031
2.21237,3.27659,0.524877,3.47518,-0.0545245,0.0595775,-0.688441,-0.689082
2.21337,3.27813,0.813641,3.47676,-0.0554269,0.0595892,-0.699834,-0.694589
2.21437,3.27813,0.599943,3.47833,-0.0552132,0.060061,-0.697136,-0.698084
2.21537,3.27966,0.797714,3.4799,-0.0560245,0.0600728,-0.70738,-0.707904
2.21638,3.28119,0.989598,3.48148,-0.05683,0.0600844,-0.71755,-0.715838
2.21738,3.28273,1.15631,3.48305,-0.0576103,0.0600961,-0.727403,-0.722352
2.21838,3.28426,1.30603,3.48462,-0.0583736,0.0601078,-0.737041,-0.724603
2.21938,3.28426,0.963012,3.48619,-0.0580306,0.0605797,-0.732709,-0.733691
2.22038,3.2858,1.08775,3.48777,-0.0587689,0.0605913,-0.742032,-0.741904
2.22138,3.28733,1.22868,3.48934,-0.0595235,0.060603,-0.751559,-0.746487
2.22238,3.28733,0.905974,3.49091,-0.0592007,0.0610749,-0.747484,-0.748499
2.22339,3.28886,1.02337,3.49249,-0.0599317,0.0610866,-0.756714,-0.757187
2.22439,3.2904,1.18121,3.49406,-0.0607032,0.0610983,-0.766454,-0.761241
2.22539,3.2904,0.870969,3.49563,-0.0603929,0.0615701,-0.762537,-0.763394
2.22639,3.29193,1.06883,3.4972,-0.0612044,0.0615818,-0.772783,-0.767416
2.22739,3.29193,0.788111,3.49878,-0.0609237,0.0620537,-0.769238,-0.769953
2.22839,3.29193,0.581118,3.50035,-0.0607167,0.0625256,-0.766625,-0.767352
2.22939,3.29347,0.855111,3.50192,-0.0616043,0.0625372,-0.777831,-0.772209
2.23039,3.29347,0.630521,3.5035,-0.0613797,0.0630092,-0.774996,-0.775524
2.2314,3.29347,0.464918,3.50507,-0.0612141,0.063481,-0.772905,-0.773506
2.2324,3.29347,0.34281,3.50664,-0.061092,0.0639529,-0.771363,-0.771867
2.2334,3.29347,0.252773,3.50821,-0.0610019,0.0644248,-0.770226,-0.770665
2.2344,3.29347,0.186384,3.50979,-0.0609355,0.0648967,-0.769388,-0.769795
2.2354,3.295,0.5151,3.51136,-0.0618778,0.0649084,-0.781286,-0.78042
2.2364,3.295,0.379812,3.51293,-0.0617426,0.0653802,-0.779578,-0.780167
2.2374,3.295,0.280057,3.51451,-0.0616428,0.0658521,-0.778318,-0.778911
2.23841,3.295,0.206502,3.51608,-0.0615692,0.066324,-0.777389,-0.777947
2.23941,3.29653,0.578885,3.51765,-0.0625552,0.0663357,-0.789839,-0.784178
2.24041,3.29653,0.426844,3.51923,-0.0624032,0.0668075,-0.787919,-0.788518
2.24141,3.29653,0.314736,3.5208,-0.0622911,0.0672795,-0.786503,-0.787257
2.24241,3.29807,0.609742,3.52237,-0.0631997,0.0672911,-0.797976,-0.797423
2.24341,3.29807,0.449597,3.52394,-0.0630395,0.067763,-0.795954,-0.79682
2.24441,3.2996,0.709182,3.52552,-0.0639127,0.0677747,-0.806979,-0.806552
2.24542,3.2996,0.52292,3.52709,-0.0637264,0.0682466,-0.804627,-0.805584
2.24642,3.30114,0.74092,3.52866,-0.064558,0.0682582,-0.815127,-0.81552
2.24742,3.30267,0.972942,3.53024,-0.0654037,0.0682699,-0.825804,-0.820609
2.24842,3.30267,0.717404,3.53181,-0.0651481,0.0687418,-0.822577,-0.823535
2.24942,3.3042,0.906651,3.53338,-0.065951,0.0687535,-0.832714,-0.832447
2.25042,3.30574,1.09514,3.53495,-0.0667531,0.0687652,-0.842842,-0.837685
2.25142,3.30574,0.807511,3.53653,-0.0664654,0.069237,-0.83921,-0.840194
2.25242,3.30727,0.973092,3.5381,-0.0672446,0.0692487,-0.849048,-0.848773
2.25343,3.30881,1.17094,3.53967,-0.068056,0.0692604,-0.859293,-0.846723
2.25443,3.30881,0.8634,3.54125,-0.0677485,0.0697323,-0.85541,-0.856158
2.25543,3.31034,1.06325,3.54282,-0.0685619,0.0697439,-0.865681,-0.860409
2.25643,3.31034,0.783996,3.54439,-0.0682827,0.0702159,-0.862155,-0.862981
2.25743,3.31187,1.0047,3.54597,-0.069117,0.0702275,-0.872689,-0.867322
2.25843,3.31187,0.740824,3.54754,-0.0688531,0.0706994,-0.869357,-0.8701
2.25943,3.31187,0.546251,3.54911,-0.0686585,0.0711713,-0.866901,-0.867674
2.26044,3.31341,0.758124,3.55068,-0.069484,0.071183,-0.877323,-0.877457
2.26144,3.31341,0.559007,3.55226,-0.0692849,0.0716548,-0.874809,-0.875548
2.26244,3.31341,0.412187,3.55383,-0.0691381,0.0721267,-0.872955,-0.873591
2.26344,3.31494,0.681598,3.5554,-0.0700211,0.0721384,-0.884104,-0.883383
2.26444,3.31494,0.50258,3.55698,-0.069842,0.0726103,-0.881844,-0.88251
2.26544,3.31494,0.370581,3.55855,-0.06971,0.0730822,-0.880177,-0.880798
2.26644,3.31494,0.27325,3.56012,-0.0696127,0.073554,-0.878948,-0.879497
2.26745,3.31648,0.556825,3.56169,-0.0705099,0.0735658,-0.890276,-0.890277
2.26845,3.31648,0.410578,3.56327,-0.0703636,0.0740376,-0.88843,-0.889114
2.26945,3.31648,0.302742,3.56484,-0.0702558,0.0745095,-0.887068,-0.887708
2.27045,3.31801,0.624628,3.56641,-0.0711913,0.0745212,-0.89888,-0.896631
2.27145,3.31801,0.460573,3.56799,-0.0710272,0.0749931,-0.896808,-0.897516
2.27245,3.31801,0.339606,3.56956,-0.0709063,0.0754649,-0.895281,-0.89602
2.27345,3.31954,0.605753,3.57113,-0.071786,0.0754766,-0.906389,-0.906564
2.27445,3.31954,0.446656,3.57271,-0.0716269,0.0759485,-0.90438,-0.90522
2.27546,3.32108,0.707013,3.57428,-0.0725009,0.0759602,-0.915415,-0.91493
2.27646,3.32108,0.52132,3.57585,-0.0723152,0.0764321,-0.91307,-0.913966
2.27746,3.32261,0.762068,3.57742,-0.0731695,0.0764437,-0.923857,-0.923434
2.27846,3.32261,0.561915,3.579,-0.0729694,0.0769156,-0.92133,-0.922268
2.27946,3.32415,0.769674,3.58057,-0.0737907,0.0769273,-0.931701,-0.932061
2.28046,3.32568,1.02095,3.58214,-0.0746556,0.076939,-0.942621,-0.929985
2.28146,3.32568,0.752802,3.58372,-0.0743874,0.0774108,-0.939235,-0.939956
2.28247,3.32721,0.956482,3.58529,-0.0752047,0.0774226,-0.949554,-0.947661
2.28347,3.32721,0.705268,3.58686,-0.0749535,0.0778944,-0.946382,-0.947343
2.28447,3.32875,0.897703,3.58843,-0.0757595,0.0779061,-0.95656,-0.956191
2.28547,3.32875,0.661926,3.59001,-0.0755237,0.078378,-0.953583,-0.954526
2.28647,3.33028,0.843418,3.59158,-0.0763188,0.0783897,-0.963621,-0.963948
2.28747,3.33028,0.621899,3.59315,-0.0760973,0.0788615,-0.960825,-0.961725
2.28847,3.33182,0.813903,3.59473,-0.0769029,0.0788733,-0.970996,-0.971262
2.28947,3.33182,0.600137,3.5963,-0.0766891,0.0793451,-0.968297,-0.969146
2.29048,3.33335,0.820183,3.59787,-0.0775228,0.0793568,-0.978823,-0.978288
2.29148,3.33335,0.604767,3.59944,-0.0773074,0.0798287,-0.976103,-0.976902
2.29248,3.33488,0.899353,3.60102,-0.0782155,0.0798404,-0.98757,-0.974673
2.29348,3.33488,0.663144,3.60259,-0.0779793,0.0803123,-0.984587,-0.985062
2.29448,3.33488,0.488973,3.60416,-0.0778052,0.0807841,-0.982388,-0.983122
2.29548,3.33642,0.813972,3.60574,-0.0787438,0.0807958,-0.994239,-0.981267
2.29648,3.33642,0.600187,3.60731,-0.07853,0.0812677,-0.99154,-0.99197
2.29749,3.33642,0.442551,3.60888,-0.0783723,0.0817396,-0.98955,-0.990264
2.29849,3.33795,0.779743,3.61046,-0.0793231,0.0817512,-1.00155,-0.988579
2.29949,3.33795,0.574948,3.61203,-0.0791183,0.0822232,-0.998969,-0.999411
2.30049,3.33795,0.423941,3.6136,-0.0789673,0.082695,-0.997062,-0.997799
2.30149,3.33949,0.76602,3.61517,-0.079923,0.0827067,-1.00913,-0.996181
2.30249,3.33949,0.56483,3.61675,-0.0797218,0.0831786,-1.00659,-1.00707
2.30349,3.33949,0.416481,3.61832,-0.0795735,0.0836504,-1.00472,-1.00549
2.3045,3.34102,0.684764,3.61989,-0.0804553,0.0836621,-1.01585,-1.0153
2.3055,3.34102,0.504915,3.62147,-0.0802755,0.084134,-1.01358,-1.01441
2.3065,3.34255,0.798921,3.62304,-0.0811831,0.0841457,-1.02504,-1.01961
2.3075,3.34255,0.589089,3.62461,-0.0809732,0.0846175,-1.02239,-1.02315
2.3085,3.34409,0.860988,3.62618,-0.0818587,0.0846293,-1.03357,-1.02821
2.3095,3.34409,0.634855,3.62776,-0.0816326,0.0851011,-1.03071,-1.03152
2.3105,3.34562,0.869513,3.62933,-0.0824809,0.0851128,-1.04142,-1.03946
2.3115,3.34562,0.64114,3.6309,-0.0822525,0.0855847,-1.03854,-1.03945
2.31251,3.34716,0.874148,3.63248,-0.0830991,0.0855964,-1.04923,-1.04727
2.31351,3.34716,0.644558,3.63405,-0.0828695,0.0860682,-1.04633,-1.04723
2.31451,3.34869,0.852938,3.63562,-0.0836915,0.08608,-1.05671,-1.05631
2.31551,3.34869,0.628919,3.6372,-0.0834675,0.0865518,-1.05388,-1.0548
2.31651,3.35022,0.841406,3.63877,-0.0842935,0.0865635,-1.06431,-1.06388
2.31751,3.35022,0.620416,3.64034,-0.0840725,0.0870354,-1.06152,-1.06241
2.31851,3.35176,0.835137,3.64191,-0.0849009,0.0870471,-1.07198,-1.07152
2.31952,3.35176,0.615793,3.64349,-0.0846815,0.0875189,-1.06921,-1.07008
2.32052,3.35329,0.855457,3.64506,-0.0855348,0.0875306,-1.07998,-1.07792
2.32152,3.35329,0.630777,3.64663,-0.0853101,0.0880025,-1.07715,-1.07795
2.32252,3.35483,0.918532,3.64821,-0.0862114,0.0880142,-1.08853,-1.07567
2.32352,3.35483,0.677285,3.64978,-0.0859702,0.0884861,-1.08548,-1.08601
2.32452,3.35483,0.4994,3.65135,-0.0857923,0.0889579,-1.08324,-1.08402
2.32552,3.35636,0.745905,3.65292,-0.0866524,0.0889697,-1.0941,-1.09351
2.32653,3.35636,0.549997,3.6545,-0.0864565,0.0894415,-1.09162,-1.0924
2.32753,3.35636,0.405544,3.65607,-0.086312,0.0899134,-1.0898,-1.09051
2.32853,3.35789,0.654373,3.65764,-0.0871745,0.0899251,-1.10069,-1.10081
2.32953,3.35789,0.482506,3.65922,-0.0870026,0.090397,-1.09852,-1.09928
2.33053,3.35943,0.782398,3.66079,-0.0879161,0.0904086,-1.11005,-1.10453
2.33153,3.35943,0.576906,3.66236,-0.0877106,0.0908805,-1.10746,-1.10813
2.33253,3.35943,0.425385,3.66393,-0.0875591,0.0913524,-1.10554,-1.10631
2.33353,3.36096,0.691329,3.66551,-0.0884386,0.0913641,-1.11665,-1.11607
2.33454,3.36096,0.509756,3.66708,-0.088257,0.091836,-1.11436,-1.11515
2.33554,3.36249,0.802491,3.66865,-0.0891634,0.0918476,-1.1258,-1.12034
2.33654,3.36249,0.591721,3.67023,-0.0889526,0.0923195,-1.12314,-1.12386
2.33754,3.36249,0.436309,3.6718,-0.0887972,0.0927914,-1.12118,-1.12199
2.33854,3.36403,0.677058,3.67337,-0.0896515,0.0928031,-1.13196,-1.13218
2.33954,3.36403,0.499233,3.67495,-0.0894737,0.0932749,-1.12972,-1.13057
2.34054,3.36556,0.745781,3.67652,-0.0903338,0.0932867,-1.14058,-1.14009
2.34155,3.36556,0.549906,3.67809,-0.090138,0.0937585,-1.13811,-1.13898
2.34255,3.3671,0.783146,3.67966,-0.0909848,0.0937702,-1.1488,-1.14834
2.34355,3.3671,0.577457,3.68124,-0.0907791,0.0942421,-1.1462,-1.14709
2.34455,3.36863,0.803461,3.68281,-0.0916187,0.0942538,-1.1568,-1.15636
2.34555,3.36863,0.592437,3.68438,-0.0914077,0.0947256,-1.15414,-1.15503
2.34655,3.37016,0.814506,3.68596,-0.0922434,0.0947373,-1.16469,-1.16424
2.34755,3.37016,0.600581,3.68753,-0.0920294,0.0952092,-1.16199,-1.16288
2.34856,3.3717,0.820511,3.6891,-0.092863,0.0952209,-1.17251,-1.17206
2.34956,3.3717,0.605009,3.69067,-0.0926475,0.0956928,-1.16979,-1.17067
2.35056,3.37323,0.823776,3.69225,-0.0934798,0.0957044,-1.1803,-1.17875
2.35156,3.37323,0.607416,3.69382,-0.0932635,0.0961764,-1.17757,-1.1783
2.35256,3.37477,0.849281,3.69539,-0.0941189,0.096188,-1.18837,-1.18036
2.35356,3.37477,0.626222,3.69697,-0.0938959,0.0966599,-1.18555,-1.18165
2.35456,3.3763,0.888368,3.69854,-0.0947716,0.0966716,-1.19661,-1.1816
2.35556,3.3763,0.655044,3.70011,-0.0945383,0.0971435,-1.19366,-1.18186
2.35657,3.37783,0.936425,3.70169,-0.0954333,0.0971551,-1.20497,-1.18199
2.35757,3.37783,0.690479,3.70326,-0.0951873,0.0976271,-1.20186,-1.18248
2.35857,3.37937,0.962553,3.70483,-0.096073,0.0976387,-1.21304,-1.18282
2.35957,3.37937,0.709744,3.7064,-0.0958202,0.0981106,-1.20985,-1.18351
2.36057,3.3809,0.949954,3.70798,-0.096674,0.0981223,-1.22063,-1.18404
2.36157,3.3809,0.700454,3.70955,-0.0964245,0.0985941,-1.21748,-1.18487
2.36257,3.38244,0.894153,3.71112,-0.0972318,0.0986058,-1.22767,-1.1856
2.36358,3.38397,1.08593,3.7127,-0.0980371,0.0986175,-1.23784,-1.18633
2.36458,3.3855,1.25414,3.71427,-0.0988189,0.0986292,-1.24771,-1.18715
