# scenario=haptic-endstops
t,theta,omega,theta_finger,tau_cmd,tau_ext,iq_ref,iq
2.25643,-1.30082,4.80076,-1.2642,-0.00480076,0.0109868,-0.0606156,-0.0599115
2.25743,-1.29468,5.15292,-1.25966,-0.00515292,0.0105066,-0.0650621,-0.0629558
2.25843,-1.28855,5.43632,-1.25512,-0.00543632,0.0100288,-0.0686404,-0.0660913
2.25943,-1.28394,5.21419,-1.25057,-0.00521419,0.0100136,-0.0658358,-0.0689025
2.26044,-1.27781,5.40575,-1.24601,-0.00540575,0.00954062,-0.0682544,-0.0713388
2.26144,-1.27167,5.57379,-1.24144,-0.0055738,0.00906969,-0.0703762,-0.0703128
2.26244,-1.26554,5.69771,-1.23687,-0.00569771,0.00860145,-0.0719407,-0.0718985
2.26344,-1.2594,5.78907,-1.23228,-0.00578907,0.0081355,-0.0730944,-0.0731163
2.26444,-1.25327,5.88166,-1.22769,-0.00588166,0.00767194,-0.0742634,-0.0728228
2.26544,-1.24713,5.97367,-1.22309,-0.00597367,0.00721067,-0.0754251,-0.0732725
2.26644,-1.24099,6.0415,-1.21849,-0.0060415,0.00675173,-0.0762816,-0.0741309
2.26745,-1.23639,5.66043,-1.21387,-0.00566043,0.00675534,-0.07147,-0.074729
2.26845,-1.23026,5.76158,-1.20925,-0.00576158,0.00630101,-0.0727473,-0.0725702
2.26945,-1.22412,5.88512,-1.20462,-0.00588512,0.00584875,-0.0743071,-0.0718782
2.27045,-1.21952,5.57192,-1.19999,-0.00557192,0.0058592,-0.0703526,-0.0700284
2.27145,-1.21338,5.74528,-1.19534,-0.00574528,0.00541177,-0.0725414,-0.0698466
2.27245,-1.20878,5.46881,-1.19069,-0.00546881,0.00542682,-0.0690506,-0.0685067
2.27345,-1.20418,5.26495,-1.18603,-0.00526495,0.0054441,-0.0664766,-0.0657254
2.27445,-1.19958,5.0655,-1.18136,-0.0050655,0.00546362,-0.0639584,-0.0665966
2.27546,-1.19497,4.91844,-1.17669,-0.00491844,0.0054854,-0.0621015,-0.0646344
2.27646,-1.19037,4.81,-1.17201,-0.00481,0.00550944,-0.0607323,-0.0631113
2.27746,-1.18577,4.73004,-1.16732,-0.00473004,0.00553544,-0.0597228,-0.0619845
2.27846,-1.18117,4.69789,-1.16262,-0.00469789,0.0055639,-0.0593168,-0.0582096
2.27946,-1.17657,4.69651,-1.15792,-0.00469651,0.00559455,-0.0592994,-0.0577383
2.28046,-1.1735,4.26729,-1.15321,-0.00426729,0.00608761,-0.0538799,-0.0565336
2.28146,-1.1689,4.35668,-1.14849,-0.00435668,0.0061227,-0.0550086,-0.0535116
2.28247,-1.16583,4.01671,-1.14376,-0.00401671,0.00662016,-0.050716,-0.0530938
2.28347,-1.16123,4.12138,-1.13903,-0.00412138,0.0066596,-0.0520376,-0.0543173
2.28447,-1.15662,4.24909,-1.13429,-0.00424909,0.00670116,-0.0536501,-0.0520614
2.28547,-1.15356,3.93738,-1.12954,-0.00393738,0.00720484,-0.0497144,-0.0520566
2.28647,-1.14895,4.11342,-1.12479,-0.00411342,0.00725073,-0.0519371,-0.0502384
2.28747,-1.14589,3.83734,-1.12002,-0.00383734,0.00775892,-0.0484513,-0.0507241
2.28847,-1.14128,4.03965,-1.11525,-0.00403965,0.00780909,-0.0510057,-0.049277
2.28947,-1.13822,3.78295,-1.11048,-0.00378295,0.00832157,-0.0477645,-0.0500373
2.29048,-1.13361,3.99955,-1.10569,-0.00399955,0.00837593,-0.0504993,-0.0487926
2.29148,-1.12901,4.15926,-1.1009,-0.00415926,0.00843244,-0.0525159,-0.0509178
2.29248,-1.12594,3.87114,-1.09611,-0.00387114,0.00895121,-0.048878,-0.0513678
2.29348,-1.12134,4.01404,-1.0913,-0.00401404,0.00901158,-0.0506823,-0.0531433
2.29448,-1.11674,4.14314,-1.08649,-0.00414314,0.00907434,-0.0523123,-0.0542354
2.29548,-1.11214,4.26513,-1.08167,-0.00426513,0.00913911,-0.0538527,-0.0526151
2.29648,-1.10754,4.35509,-1.07685,-0.00435509,0.00920599,-0.0549885,-0.0537978
2.29749,-1.10293,4.42142,-1.07202,-0.00442142,0.00927486,-0.055826,-0.0547399
2.29849,-1.09833,4.47032,-1.06718,-0.00447032,0.00934582,-0.0564435,-0.0554415
2.29949,-1.09373,4.47958,-1.06233,-0.00447958,0.00941877,-0.0565603,-0.0589069
2.30049,-1.08913,4.46268,-1.05748,-0.00446268,0.00949377,-0.0563469,-0.0595039
2.30149,-1.08299,4.90364,-1.05263,-0.00490364,0.00911028,-0.0619146,-0.0593707
2.30249,-1.07839,4.84822,-1.04776,-0.00484822,0.00918928,-0.0612149,-0.0603176
2.30349,-1.07379,4.75822,-1.04289,-0.00475822,0.00927025,-0.0600786,-0.0628021
2.3045,-1.06765,5.12156,-1.03801,-0.00512156,0.00889303,-0.0646662,-0.0623831
2.3055,-1.06305,4.9821,-1.03312,-0.0049821,0.00897796,-0.0629053,-0.0655003
2.3065,-1.05692,5.28664,-1.02823,-0.00528664,0.00860467,-0.0667505,-0.0646539
2.3075,-1.05231,5.13063,-1.02333,-0.00513063,0.00869354,-0.0647806,-0.0642339
2.3085,-1.04618,5.39615,-1.01843,-0.00539615,0.00832411,-0.0681332,-0.0660639
2.3095,-1.04158,5.21138,-1.01352,-0.00521138,0.00841659,-0.0658002,-0.0653291
2.3105,-1.03544,5.4557,-1.0086,-0.0054557,0.00805106,-0.0688851,-0.0668651
2.3115,-1.03084,5.25528,-1.00368,-0.00525528,0.00814762,-0.0663546,-0.06591
2.31251,-1.0247,5.48807,-0.998748,-0.00548807,0.00778592,-0.0692938,-0.0672834
2.31351,-1.0201,5.27915,-0.993812,-0.00527915,0.0078863,-0.066656,-0.0662087
2.31451,-1.01396,5.50567,-0.988869,-0.00550567,0.00752837,-0.069516,-0.067494
2.31551,-1.00936,5.29213,-0.98392,-0.00529213,0.00763253,-0.0668198,-0.0663546
2.31651,-1.00476,5.08555,-0.978964,-0.00508555,0.00773855,-0.0642114,-0.0672025
2.31751,-0.998624,5.33769,-0.974004,-0.00533769,0.00738593,-0.0673951,-0.0667493
2.31851,-0.994022,5.11914,-0.969036,-0.00511914,0.00749565,-0.0646356,-0.0676295
2.31952,-0.987886,5.38768,-0.964062,-0.00538768,0.00714703,-0.0680263,-0.065886
2.32052,-0.983284,5.20513,-0.959082,-0.00520513,0.00726044,-0.0657214,-0.0650757
2.32152,-0.978682,5.0214,-0.954096,-0.0050214,0.00737566,-0.0634015,-0.0662414
2.32252,-0.97408,4.86219,-0.949104,-0.00486219,0.0074927,-0.0613913,-0.0648537
2.32352,-0.967944,5.19822,-0.944106,-0.00519822,0.00715134,-0.0656341,-0.063244
2.32452,-0.963342,5.06543,-0.939102,-0.00506543,0.00727197,-0.0639575,-0.0631032
2.32552,-0.95874,4.94519,-0.934093,-0.00494519,0.00739412,-0.0624393,-0.0618425
2.32653,-0.954138,4.82973,-0.929077,-0.00482973,0.0075183,-0.0609814,-0.0635724
2.32753,-0.949536,4.74459,-0.924055,-0.00474459,0.00764426,-0.0599064,-0.0624855
2.32853,-0.9434,5.11151,-0.919027,-0.00511151,0.00731179,-0.0645392,-0.0620105
2.32953,-0.938798,5.02671,-0.913994,-0.00502671,0.00744125,-0.0634686,-0.0610441
2.33053,-0.934196,4.96419,-0.908955,-0.00496419,0.00757245,-0.0626792,-0.0601909
2.33153,-0.929594,4.89287,-0.90391,-0.00489287,0.00770536,-0.0617786,-0.060736
2.33253,-0.924992,4.84028,-0.898859,-0.00484028,0.00784001,-0.0611146,-0.0600649
2.33353,-0.92039,4.77917,-0.893803,-0.00477917,0.00797607,-0.0603431,-0.059583
2.33454,-0.915788,4.70731,-0.888741,-0.00470731,0.00811413,-0.0594358,-0.061928
2.33554,-0.911186,4.65433,-0.883673,-0.00465433,0.00825387,-0.0587667,-0.0612975
2.33654,-0.906584,4.59153,-0.8786,-0.00459153,0.00839528,-0.0579738,-0.061164
2.33754,-0.900449,4.99864,-0.873521,-0.00499865,0.00807817,-0.0631142,-0.0605562
2.33854,-0.895847,4.94349,-0.868437,-0.00494349,0.00822294,-0.0624178,-0.0599831
2.33954,-0.891245,4.87761,-0.863347,-0.00487761,0.00836932,-0.061586,-0.0606161
2.34054,-0.886643,4.8067,-0.858251,-0.0048067,0.00851735,-0.0606906,-0.0600476
2.34155,-0.882041,4.72761,-0.853152,-0.00472761,0.00866674,-0.059692,-0.0622952
2.34255,-0.875905,5.09899,-0.848045,-0.00509899,0.00835784,-0.0643811,-0.0619799
2.34355,-0.871303,4.99226,-0.842934,-0.00499226,0.00851074,-0.0630336,-0.0622458
2.34455,-0.866701,4.91357,-0.837817,-0.00491357,0.00866523,-0.06204,-0.0612204
2.34555,-0.862099,4.80641,-0.832694,-0.00480641,0.00882134,-0.060687,-0.0634147
2.34655,-0.855963,5.15709,-0.827567,-0.00515709,0.0085188,-0.0651148,-0.0628236
2.34755,-0.851361,5.0351,-0.822434,-0.0050351,0.00867806,-0.0635745,-0.0628753
2.34856,-0.846759,4.89602,-0.817296,-0.00489602,0.00883888,-0.0618185,-0.0646798
2.34956,-0.840623,5.19795,-0.812154,-0.00519795,0.00854074,-0.0656307,-0.064938
2.35056,-0.836021,5.0161,-0.807006,-0.0050161,0.00870466,-0.0633346,-0.0663455
2.35156,-0.829885,5.31171,-0.801852,-0.00531171,0.00840991,-0.067067,-0.0649928
2.35256,-0.825283,5.14911,-0.796694,-0.00514911,0.00857686,-0.065014,-0.0644722
2.35356,-0.819147,5.40978,-0.79153,-0.00540978,0.00828518,-0.0683053,-0.0662437
2.35456,-0.814545,5.22143,-0.786362,-0.00522143,0.00845516,-0.0659271,-0.0654698
2.35556,-0.808409,5.48684,-0.781188,-0.00548684,0.00816645,-0.0692782,-0.0665852
2.35657,-0.803808,5.27824,-0.77601,-0.00527824,0.00833942,-0.0666445,-0.0662265
2.35757,-0.799206,5.07531,-0.770827,-0.00507531,0.00851356,-0.0640821,-0.0671636
2.35857,-0.79307,5.33014,-0.765639,-0.00533014,0.00822929,-0.0672998,-0.0667605
2.35957,-0.788468,5.11357,-0.760446,-0.00511357,0.00840663,-0.0645653,-0.0676788
2.36057,-0.782332,5.38358,-0.755248,-0.00538358,0.00812525,-0.0679745,-0.0659659
2.36157,-0.77773,5.15297,-0.750045,-0.00515297,0.0083055,-0.0650628,-0.0681678
2.36257,-0.771594,5.41263,-0.744837,-0.00541263,0.00802698,-0.0683413,-0.0663587
2.36358,-0.766992,5.19672,-0.739625,-0.00519672,0.00821006,-0.0656152,-0.068413
2.36458,-0.760856,5.44489,-0.734408,-0.00544489,0.00793435,-0.0687486,-0.0667841
2.36558,-0.756254,5.24732,-0.729188,-0.00524732,0.00811994,-0.066254,-0.0657907
2.36658,-0.750118,5.50593,-0.723962,-0.00550593,0.007847,-0.0695193,-0.0668069
2.36758,-0.745516,5.29232,-0.718731,-0.00529232,0.00803565,-0.0668222,-0.0663792
2.36858,-0.740914,5.08568,-0.713496,-0.00508568,0.00822566,-0.0642132,-0.0672664
2.36958,-0.734778,5.36302,-0.708256,-0.00536302,0.00795683,-0.0677148,-0.0656497
2.37058,-0.730177,5.16014,-0.703011,-0.00516014,0.00814953,-0.0651533,-0.0678862
2.37159,-0.724041,5.41791,-0.697763,-0.00541791,0.00788339,-0.068408,-0.066394
2.37259,-0.719439,5.22742,-0.692509,-0.00522742,0.00807876,-0.0660028,-0.0655025
2.37359,-0.714837,5.03783,-0.687253,-0.00503783,0.00827515,-0.063609,-0.0665989
2.37459,-0.708701,5.32773,-0.681991,-0.00532773,0.00801294,-0.0672693,-0.0651585
2.37559,-0.704099,5.13412,-0.676725,-0.00513412,0.00821225,-0.0648248,-0.0675268
2.37659,-0.697963,5.39873,-0.671454,-0.00539873,0.00795262,-0.0681658,-0.0661324
2.37759,-0.693361,5.21328,-0.666179,-0.00521328,0.00815447,-0.0658242,-0.0653132
2.3786,-0.688759,5.0274,-0.6609,-0.0050274,0.00835757,-0.0634773,-0.0664629
2.3796,-0.682623,5.32004,-0.655617,-0.00532004,0.00810176,-0.0671722,-0.0650623
2.3806,-0.678021,5.15526,-0.65033,-0.00515526,0.00830739,-0.0650916,-0.0645159
2.3816,-0.673419,4.98462,-0.645039,-0.00498462,0.00851394,-0.0629371,-0.0658806
2.3826,-0.667283,5.2885,-0.639744,-0.0052885,0.00826181,-0.0667739,-0.0646392
2.3836,-0.662681,5.08286,-0.634444,-0.00508286,0.0084711,-0.0641776,-0.067198
2.3846,-0.656545,5.36094,-0.629141,-0.00536094,0.00822142,-0.0676886,-0.0656536
2.38561,-0.651944,5.18541,-0.623833,-0.00518541,0.00843313,-0.0654724,-0.0649602
2.38661,-0.647342,5.00685,-0.618522,-0.00500685,0.00864599,-0.0632179,-0.066214
2.38761,-0.641206,5.27967,-0.613206,-0.00527967,0.00839986,-0.0666625,-0.0660683
2.38861,-0.636604,5.07636,-0.607887,-0.00507636,0.0086151,-0.0640954,-0.0671796
2.38961,-0.630468,5.35614,-0.602565,-0.00535614,0.00837096,-0.067628,-0.0656107
2.39061,-0.625866,5.18187,-0.597238,-0.00518187,0.00858849,-0.0654277,-0.0649325
2.39161,-0.61973,5.43394,-0.591907,-0.00543394,0.00834696,-0.0686104,-0.0665897
2.39261,-0.615128,5.23924,-0.586572,-0.00523924,0.00856674,-0.066152,-0.0657334
2.39362,-0.608992,5.49997,-0.581234,-0.00549997,0.00832745,-0.0694441,-0.0667901
2.39462,-0.60439,5.28793,-0.575892,-0.00528793,0.00854947,-0.0667668,-0.0663897
2.39562,-0.598254,5.53587,-0.570546,-0.00553587,0.00831238,-0.0698974,-0.0672933
2.39662,-0.593652,5.3144,-0.565197,-0.0053144,0.00853654,-0.067101,-0.0667619
2.39762,-0.587516,5.55539,-0.559845,-0.00555539,0.00830131,-0.0701438,-0.0675676
2.39862,-0.582914,5.32879,-0.554489,-0.00532879,0.00852762,-0.0672827,-0.066964
2.39962,-0.576779,5.566,-0.549129,-0.005566,0.0082948,-0.0702778,-0.0677166
2.40063,-0.572177,5.33662,-0.543766,-0.00533662,0.0085232,-0.0673815,-0.0670737
2.40163,-0.566041,5.54804,-0.538399,-0.00554804,0.00829246,-0.070051,-0.0681922
2.40263,-0.561439,5.32338,-0.533029,-0.00532338,0.00852292,-0.0672143,-0.0669158
2.40363,-0.555303,5.53828,-0.527655,-0.00553828,0.00829421,-0.0699278,-0.0680561
2.40463,-0.550701,5.31618,-0.522278,-0.00531618,0.00852669,-0.0671234,-0.0668143
2.40563,-0.544565,5.53297,-0.516899,-0.00553297,0.00829967,-0.0698607,-0.0679816
2.40663,-0.539963,5.28546,-0.511516,-0.00528546,0.00853413,-0.0667355,-0.0697038
2.40764,-0.533827,5.51032,-0.506129,-0.00551032,0.00830934,-0.0695747,-0.0677596
2.40864,-0.529225,5.24643,-0.500739,-0.00524643,0.00854575,-0.0662428,-0.0695181
2.40964,-0.523089,5.48154,-0.495346,-0.00548154,0.00832289,-0.0692113,-0.0673717
2.41064,-0.518487,5.22521,-0.48995,-0.00522521,0.00856116,-0.0659748,-0.0692213
2.41164,-0.512351,5.44067,-0.484551,-0.00544067,0.00834019,-0.0686953,-0.0683302
2.41264,-0.507749,5.19507,-0.479148,-0.00519507,0.00858032,-0.0655943,-0.0688508
2.41364,-0.501613,5.41845,-0.473743,-0.00541845,0.00836118,-0.0684148,-0.0680221
2.41464,-0.495477,5.63211,-0.468335,-0.00563211,0.00814262,-0.0711125,-0.0686178
2.41565,-0.490875,5.38537,-0.462924,-0.00538537,0.00838546,-0.067997,-0.067741
2.41665,-0.484739,5.60772,-0.45751,-0.00560772,0.00816898,-0.0708045,-0.0682864
2.41765,-0.480137,5.36738,-0.452092,-0.00536738,0.00841356,-0.0677699,-0.0674911
2.41865,-0.474002,5.59445,-0.446672,-0.00559445,0.00819882,-0.070637,-0.0681031
2.41965,-0.4694,5.3576,-0.441249,-0.0053576,0.00844511,-0.0676464,-0.0673571
2.42065,-0.463264,5.56351,-0.435824,-0.00556351,0.00823204,-0.0702463,-0.0684003
2.42165,-0.458662,5.33478,-0.430395,-0.00533478,0.00847999,-0.0673583,-0.067069
2.42266,-0.452526,5.54669,-0.424965,-0.00554669,0.00826828,-0.0700339,-0.0681696
2.42366,-0.447924,5.29557,-0.419531,-0.00529557,0.00851786,-0.0668633,-0.0698431
2.42466,-0.441788,5.51778,-0.414094,-0.00551778,0.00830804,-0.0696689,-0.0678635
2.42566,-0.437186,5.27425,-0.408655,-0.00527425,0.00855922,-0.0665941,-0.0695534
2.42666,-0.43105,5.50206,-0.403213,-0.00550206,0.00835096,-0.0694704,-0.0676477
2.42766,-0.426448,5.24034,-0.397769,-0.00524034,0.00860367,-0.0661658,-0.069439
2.42866,-0.420312,5.47705,-0.392322,-0.00547705,0.00839694,-0.0691546,-0.0673176
2.42967,-0.41571,5.2219,-0.386873,-0.0052219,0.00865115,-0.065933,-0.0691862
2.43067,-0.409574,5.43823,-0.381422,-0.00543823,0.00844559,-0.0686645,-0.0683097
2.43167,-0.404972,5.19327,-0.375968,-0.00519327,0.00870126,-0.0655716,-0.0688417
2.43267,-0.398836,5.41713,-0.370511,-0.00541713,0.00849746,-0.068398,-0.068022
2.43367,-0.3927,5.63113,-0.365052,-0.00563114,0.00829436,-0.0711002,-0.068625
2.43467,-0.388098,5.38464,-0.359591,-0.00538464,0.00855214,-0.0679879,-0.0677538
2.43567,-0.381962,5.58345,-0.354128,-0.00558345,0.00835041,-0.0704982,-0.0686988
2.43667,-0.37736,5.34949,-0.348662,-0.00534949,0.00860955,-0.067544,-0.0672952
2.43768,-0.371225,5.55753,-0.343194,-0.00555753,0.00840916,-0.0701708,-0.0683427
2.43868,-0.366623,5.30357,-0.337725,-0.00530357,0.0086693,-0.0669642,-0.0699775
2.43968,-0.360487,5.52367,-0.332253,-0.00552367,0.0084702,-0.0697433,-0.0679697
2.44068,-0.355885,5.25627,-0.326778,-0.00525627,0.00873192,-0.0663671,-0.0696824
2.44168,-0.349749,5.46358,-0.321302,-0.00546358,0.00853408,-0.0689846,-0.0686805
2.44268,-0.343613,5.66539,-0.315823,-0.00566539,0.00833684,-0.0715327,-0.0691149
2.44368,-0.339011,5.4099,-0.310343,-0.0054099,0.00860041,-0.0683068,-0.0681176
2.44469,-0.332875,5.60208,-0.30486,-0.00560208,0.00840436,-0.0707333,-0.0689696
2.44569,-0.328273,5.33641,-0.299376,-0.00533641,0.00866909,-0.0673789,-0.0704414
2.44669,-0.322137,5.54789,-0.293891,-0.00554789,0.00847389,-0.0700491,-0.0683125
2.44769,-0.317535,5.27413,-0.288403,-0.00527413,0.00873974,-0.0665926,-0.0699358
2.44869,-0.311399,5.47675,-0.282913,-0.00547675,0.00854594,-0.0691509,-0.068868
2.44969,-0.305263,5.6751,-0.277421,-0.0056751,0.00835269,-0.0716553,-0.0692542
2.45069,-0.300661,5.41706,-0.271927,-0.00541706,0.00862016,-0.0683972,-0.0682212
2.45169,-0.294525,5.60736,-0.266432,-0.00560736,0.00842795,-0.0708,-0.0690473
2.4527,-0.289923,5.31798,-0.260935,-0.00531798,0.00869644,-0.0671462,-0.0705433
2.4537,-0.283787,5.50908,-0.255437,-0.00550908,0.00850523,-0.0695591,-0.0693188
2.4547,-0.277651,5.69894,-0.249937,-0.00569894,0.0083142,-0.0719563,-0.0695856
2.4557,-0.27305,5.43464,-0.244436,-0.00543464,0.00858414,-0.0686192,-0.0684644
2.4567,-0.266914,5.62032,-0.238932,-0.00562032,0.00839436,-0.0709636,-0.0692255
2.4577,-0.262312,5.34986,-0.233428,-0.00534986,0.00866523,-0.0675488,-0.0706306
2.4587,-0.256176,5.53259,-0.227921,-0.00553259,0.00847634,-0.0698559,-0.0696298
2.45971,-0.25004,5.71627,-0.222413,-0.00571627,0.00828788,-0.0721752,-0.0698254
2.46071,-0.245438,5.44742,-0.216904,-0.00544742,0.00856005,-0.0687806,-0.0686414
2.46171,-0.239302,5.62974,-0.211394,-0.00562974,0.00837244,-0.0710826,-0.0693554
2.46271,-0.2347,5.35681,-0.205883,-0.00535681,0.0086451,-0.0676365,-0.0707256
2.46371,-0.228564,5.56293,-0.20037,-0.00556293,0.00845828,-0.0702391,-0.068522
2.46471,-0.222428,5.73865,-0.194855,-0.00573865,0.00827183,-0.0724577,-0.0700862
2.46571,-0.217826,5.46392,-0.18934,-0.00546392,0.00854595,-0.0689889,-0.0688692
2.46672,-0.21169,5.64191,-0.183823,-0.00564191,0.00836024,-0.0712362,-0.0695253
2.46772,-0.207088,5.36578,-0.178305,-0.00536578,0.00863507,-0.0677498,-0.0708508
2.46872,-0.200952,5.56955,-0.172785,-0.00556955,0.00845005,-0.0703226,-0.0686142
2.46972,-0.194816,5.74352,-0.167265,-0.00574352,0.00826535,-0.0725193,-0.070154
2.47072,-0.190214,5.46751,-0.161745,-0.00546751,0.00854086,-0.0690343,-0.0689192
2.47172,-0.184078,5.64456,-0.156222,-0.00564456,0.00835678,-0.0712697,-0.0695622
2.47272,-0.179476,5.36774,-0.150699,-0.00536774,0.0086332,-0.0677745,-0.070878
2.47372,-0.17334,5.57099,-0.145175,-0.00557099,0.00844971,-0.0703408,-0.0686345
2.47473,-0.168739,5.29116,-0.13965,-0.00529116,0.00872669,-0.0668076,-0.0701736
2.47573,-0.162603,5.48931,-0.134123,-0.00548931,0.00854375,-0.0693094,-0.0690443
2.47673,-0.156467,5.68436,-0.128596,-0.00568436,0.00836105,-0.0717722,-0.0693855
2.47773,-0.151865,5.39708,-0.123069,-0.00539708,0.0086388,-0.068145,-0.0712632
2.47873,-0.145729,5.59263,-0.117541,-0.00559263,0.00845627,-0.070614,-0.0689394
2.47973,-0.141127,5.30712,-0.112012,-0.00530712,0.00873447,-0.067009,-0.0704002
2.48073,-0.134991,5.50107,-0.106482,-0.00550107,0.00855269,-0.0694579,-0.069212
2.48174,-0.128855,5.69303,-0.100951,-0.00569303,0.00837112,-0.0718817,-0.0695096
2.48274,-0.124253,5.40348,-0.0954199,-0.00540348,0.00864993,-0.0682257,-0.0713552
2.48374,-0.118117,5.59734,-0.089888,-0.00559734,0.00846872,-0.0706735,-0.0690078
2.48474,-0.113515,5.31059,-0.0843555,-0.0053106,0.00874789,-0.067053,-0.0704512
2.48574,-0.107379,5.50363,-0.0788224,-0.00550363,0.00856701,-0.0694903,-0.0692502
2.48674,-0.101243,5.69492,-0.0732899,-0.00569492,0.00838598,-0.0719056,-0.0695384
2.48774,-0.0966412,5.40487,-0.0677559,-0.00540487,0.00866559,-0.0682433,-0.0713772
2.48875,-0.0905053,5.59837,-0.0622215,-0.00559837,0.00848513,-0.0706865,-0.0690247
2.48975,-0.0859033,5.31135,-0.0566867,-0.00531135,0.00876499,-0.0670625,-0.0704644
2.49075,-0.0797674,5.50419,-0.0511515,-0.00550419,0.00858476,-0.0694974,-0.0692606
2.49175,-0.0736315,5.67161,-0.045616,-0.00567161,0.00840463,-0.0716112,-0.0699415
2.49275,-0.0690295,5.38768,-0.0400802,-0.00538768,0.00868478,-0.0680263,-0.0711666
2.49375,-0.0628936,5.58569,-0.0345442,-0.00558569,0.00850481,-0.0705264,-0.0688502
2.49475,-0.0567576,5.75543,-0.029009,-0.00575543,0.0083246,-0.0726696,-0.0703308
2.49575,-0.0521557,5.47629,-0.0234725,-0.00547629,0.00860494,-0.0691451,-0.0690523
2.49676,-0.0460197,5.65103,-0.0179359,-0.00565103,0.00842514,-0.0713514,-0.0696634
2.49776,-0.0414178,5.37251,-0.0123992,-0.00537251,0.00870557,-0.0678347,-0.0709559
2.49876,-0.0352818,5.54929,-0.00686244,-0.00554929,0.00852582,-0.0700668,-0.0698724
2.49976,-0.0291459,5.72859,-0.0013256,-0.00572859,0.00834609,-0.0723306,-0.0700074
2.50076,-0.0245439,5.4565,0.00421124,-0.0054565,0.00862655,-0.0688952,-0.0687787
2.50176,-0.018408,5.63644,0.00974805,-0.00563644,0.00844682,-0.0711671,-0.0694603
2.50276,-0.013806,5.33942,0.0152838,-0.00533942,0.00872694,-0.0674169,-0.07085
2.50377,-0.0076701,5.52489,0.0208204,-0.00552489,0.00854715,-0.0697587,-0.0695474
2.50477,-0.00153416,5.68687,0.0263569,-0.00568687,0.00836733,-0.0718039,-0.0701519
2.50577,0.00306779,5.39893,0.0318933,-0.00539893,0.00864765,-0.0681683,-0.0713203
2.50677,0.00920373,5.59399,0.0374294,-0.00559399,0.00846771,-0.0706312,-0.0689621
2.50777,0.0153397,5.76155,0.0429654,-0.00576155,0.0082877,-0.0727468,-0.0704119
2.50877,0.0199416,5.4808,0.048501,-0.0054808,0.00856781,-0.0692021,-0.0691107
2.50977,0.0260776,5.65436,0.0540363,-0.00565436,0.00838763,-0.0713934,-0.0697049
2.51078,0.0306795,5.37496,0.0595703,-0.00537496,0.00866723,-0.0678657,-0.070985
2.51178,0.0368155,5.5511,0.0651049,-0.0055511,0.00848683,-0.0700896,-0.0698924
2.51278,0.0429514,5.72992,0.0706391,-0.00572992,0.00830631,-0.0723475,-0.0700204
2.51378,0.0475534,5.45748,0.0761729,-0.00545748,0.00858585,-0.0689076,-0.0687869
2.51478,0.0536893,5.63716,0.0817061,-0.00563716,0.00840505,-0.0711763,-0.0694645
2.51578,0.0582913,5.33996,0.0872389,-0.00533996,0.00868429,-0.0674237,-0.0708513
2.51678,0.0644272,5.52528,0.0927711,-0.00552528,0.00850317,-0.0697637,-0.0695468
2.51778,0.0705631,5.71089,0.0983027,-0.00571089,0.00832188,-0.0721072,-0.0697548
2.51879,0.0751651,5.44345,0.103833,-0.00544345,0.00860027,-0.0687304,-0.0685906
2.51979,0.081301,5.62682,0.109363,-0.00562682,0.00841859,-0.0710456,-0.0693202
2.52079,0.085903,5.33233,0.114893,-0.00533233,0.0086969,-0.0673274,-0.0707453
2.52179,0.0920389,5.51966,0.120422,-0.00551966,0.00851479,-0.0696926,-0.0694689
2.52279,0.0981749,5.70674,0.12595,-0.00570674,0.00833246,-0.0720548,-0.0696978
2.52379,0.102777,5.44039,0.131477,-0.00544039,0.00861007,-0.0686918,-0.0685488
2.52479,0.108913,5.62456,0.137004,-0.00562456,0.00842725,-0.0710172,-0.0692897
2.5258,0.113515,5.33066,0.142529,-0.00533066,0.00870436,-0.0673064,-0.070723
2.5268,0.119651,5.51843,0.148053,-0.00551843,0.00852069,-0.0696772,-0.0694526
2.5278,0.125787,5.70583,0.153577,-0.00570583,0.00833705,-0.0720434,-0.0696858
2.5288,0.130389,5.41292,0.1591,-0.00541292,0.00861332,-0.0683449,-0.0714835
2.5298,0.136524,5.6043,0.164621,-0.0056043,0.00842909,-0.0707614,-0.0691008
2.5308,0.141126,5.31573,0.170142,-0.00531573,0.00870474,-0.0671178,-0.0705178
2.5318,0.147262,5.50742,0.175662,-0.00550742,0.00851987,-0.0695381,-0.0692972
2.5328,0.153398,5.69771,0.181181,-0.00569771,0.00833467,-0.0719408,-0.0695708
2.53381,0.158,5.40693,0.186698,-0.00540693,0.00860932,-0.0682693,-0.0713984
2.53481,0.164136,5.59989,0.192213,-0.00559989,0.00842311,-0.0707057,-0.0690376
2.53581,0.168738,5.31247,0.197728,-0.00531247,0.00869704,-0.0670767,-0.0704708
2.53681,0.174874,5.50502,0.203242,-0.00550502,0.00851039,-0.0695078,-0.069262
2.53781,0.18101,5.69594,0.208755,-0.00569594,0.00832337,-0.0719185,-0.0695442
2.53881,0.185612,5.40563,0.214266,-0.00540563,0.00859614,-0.0682528,-0.0713782
2.53981,0.191748,5.59893,0.219776,-0.00559893,0.00840831,-0.0706935,-0.0690219
2.54082,0.19635,5.31176,0.225284,-0.00531176,0.00868025,-0.0670677,-0.0704585
2.54182,0.202486,5.5045,0.230791,-0.0055045,0.00849157,-0.0695012,-0.069252
