# scenario=haptic-curves
theta,free,spring,damped,detents12,detents_smooth,endstops
1.09642,0,-0.065785,0,-0.0196873,-0.0192724,0
1.09956,0,-0.0659735,0,-0.020944,-0.0198137,0
1.1027,0,-0.0661619,0,-0.0222006,-0.0202423,0
1.10584,0,-0.0663504,0,-0.0234572,-0.020556,0
1.10898,0,-0.0665389,0,-0.0247138,-0.0207528,0
1.11212,0,-0.0667274,0,-0.0259705,-0.0208317,0
1.11527,0,-0.0669159,0,-0.0272271,-0.0207922,0
1.11841,0,-0.0671044,0,-0.0284838,-0.0206346,0
1.12155,0,-0.0672929,0,-0.0297404,-0.0203598,0
1.12469,0,-0.0674814,0,-0.030997,-0.0199692,0
1.12783,0,-0.0676699,0,-0.0322537,-0.0194652,0
1.13097,0,-0.0678584,0,-0.0335103,-0.0188506,0
1.13411,0,-0.0680469,0,-0.034767,-0.0181288,0
1.13726,0,-0.0682354,0,-0.0360236,-0.0173041,0
1.1404,0,-0.0684239,0,-0.0372802,-0.016381,0
1.14354,0,-0.0686124,0,-0.0385369,-0.0153648,0
1.14668,0,-0.0688009,0,-0.0397935,-0.0142613,0
1.14982,0,-0.0689894,0,-0.0410501,-0.0130769,0
1.15296,0,-0.0691779,0,-0.0423068,-0.0118181,0
1.15611,0,-0.0693664,0,-0.0435634,-0.0104921,0
1.15925,0,-0.0695549,0,-0.04482,-0.0091066,0
1.16239,0,-0.0697434,0,-0.0460767,-0.00766926,0
1.16553,0,-0.0699319,0,-0.0473333,-0.00618835,0
1.16867,0,-0.0701203,0,-0.0485899,-0.00467234,0
1.17181,0,-0.0703088,0,-0.0498466,-0.00312967,0
1.17496,0,-0.0704973,0,-0.0511033,-0.00156929,0
1.1781,0,-0.0706858,0,-0.0523599,1.49061e-09,0
1.18124,0,-0.0708743,0,-0.0536165,0.00156933,0
1.18438,0,-0.0710628,0,-0.0548732,0.00312975,0
1.18752,0,-0.0712513,0,-0.0561298,0.00467234,0
1.19066,0,-0.0714398,0,-0.0573864,0.00618839,0
1.19381,0,-0.0716283,0,-0.0586431,0.00766934,0
1.19695,0,-0.0718168,0,-0.0598997,0.00910657,0
1.20009,0,-0.0720053,0,-0.0611563,0.0104921,0
1.20323,0,-0.0721938,0,-0.062413,0.0118181,0
1.20637,0,-0.0723823,0,-0.0636696,0.0130769,0
1.20951,0,-0.0725708,0,-0.0649262,0.0142614,0
1.21265,0,-0.0727593,0,-0.0661829,0.0153649,0
1.2158,0,-0.0729478,0,-0.0674395,0.016381,0
1.21894,0,-0.0731363,0,-0.0686962,0.0173041,0
1.22208,0,-0.0733248,0,-0.0699528,0.0181288,0
1.22522,0,-0.0735133,0,-0.0712094,0.0188506,0
1.22836,0,-0.0737018,0,-0.0724661,0.0194652,0
1.2315,0,-0.0738903,0,-0.0737227,0.0199692,0
1.23465,0,-0.0740788,0,-0.0749794,0.0203598,0
1.23779,0,-0.0742673,0,-0.076236,0.0206346,0
1.24093,0,-0.0744557,0,-0.0774926,0.0207922,0
1.24407,0,-0.0746442,0,-0.0787492,0.0208317,0
1.24721,0,-0.0748327,0,-0.0800059,0.0207528,0
1.25035,0,-0.0750212,0,-0.0812625,0.020556,0
1.2535,0,-0.0752097,0,-0.0825192,0.0202423,0
1.25664,0,-0.0753982,0,-0.0837758,0.0198137,0
1.25978,0,-0.0755867,0,-0.0850325,0.0192724,0
1.26292,0,-0.0757752,0,-0.0862891,0.0186217,0
1.26606,0,-0.0759637,0,-0.0875457,0.0178651,0
1.2692,0,-0.0761522,0,-0.0888024,0.017007,0
1.27235,0,-0.0763407,0,-0.090059,0.0160523,0
1.27549,0,-0.0765292,0,-0.0913156,0.0150064,0
1.27863,0,-0.0767177,0,-0.0925723,0.0138752,0
1.28177,0,-0.0769062,0,-0.0938289,0.0126652,0
1.28491,0,-0.0770947,0,-0.0950855,0.0113832,0
1.28805,0,-0.0772832,0,-0.0963422,0.0100365,0
1.29119,0,-0.0774717,0,-0.0975988,0.00863282,0
1.29434,0,-0.0776602,0,-0.0988555,0.00718007,0
1.29748,0,-0.0778487,0,-0.1,0.00568644,0
1.30062,0,-0.0780372,0,-0.1,0.00416062,0
1.30376,0,-0.0782257,0,-0.1,0.00261108,0
1.3069,0,-0.0784142,0,-0.1,0.00104671,0
1.31004,0,-0.0786026,0,0.1,-0.00052354,0
1.31319,0,-0.0787911,0,0.1,-0.00209093,0
1.31633,0,-0.0789796,0,0.1,-0.00364632,0
1.31947,0,-0.0791681,0,0.1,-0.00518107,0
1.32261,0,-0.0793566,0,0.0992743,-0.00668638,0
1.32575,0,-0.0795451,0,0.0980177,-0.00815362,0
1.32889,0,-0.0797336,0,0.0967611,-0.00957457,0
1.33204,0,-0.0799221,0,0.0955044,-0.0109411,0
1.33518,0,-0.0801106,0,0.0942478,-0.0122455,0
1.33832,0,-0.0802991,0,0.0929912,-0.0134803,0
1.34146,0,-0.0804876,0,0.0917345,-0.0146385,0
1.3446,0,-0.0806761,0,0.0904779,-0.0157136,0
1.34774,0,-0.0808646,0,0.0892212,-0.0166993,0
1.35088,0,-0.0810531,0,0.0879646,-0.0175902,0
1.35403,0,-0.0812416,0,0.086708,-0.0183811,0
1.35717,0,-0.0814301,0,0.0854513,-0.0190675,0
1.36031,0,-0.0816186,0,0.0841947,-0.0196457,0
1.36345,0,-0.0818071,0,0.0829381,-0.0201121,0
1.36659,0,-0.0819956,0,0.0816814,-0.0204643,0
1.36973,0,-0.0821841,0,0.0804248,-0.0207002,0
1.37288,0,-0.0823726,0,0.0791682,-0.0208185,0
1.37602,0,-0.0825611,0,0.0779115,-0.0208185,0
1.37916,0,-0.0827496,0,0.0766549,-0.0207002,0
1.3823,0,-0.082938,0,0.0753983,-0.0204643,0
1.38544,0,-0.0831265,0,0.0741416,-0.0201121,0
1.38858,0,-0.083315,0,0.0728849,-0.0196456,0
1.39173,0,-0.0835035,0,0.0716283,-0.0190675,0
1.39487,0,-0.083692,0,0.0703717,-0.018381,0
1.39801,0,-0.0838805,0,0.069115,-0.0175901,0
1.40115,0,-0.084069,0,0.0678584,-0.0166993,0
1.40429,0,-0.0842575,0,0.0666018,-0.0157136,0
1.40743,0,-0.084446,0,0.0653451,-0.0146385,0
1.41058,0,-0.0846345,0,0.0640885,-0.0134803,0
1.41372,0,-0.084823,0,0.0628319,-0.0122456,0
1.41686,0,-0.0850115,0,0.0615752,-0.0109411,0
1.42,0,-0.0852,0,0.0603186,-0.00957463,0
1.42314,0,-0.0853885,0,0.059062,-0.00815362,0
1.42628,0,-0.085577,0,0.0578053,-0.00668626,0
1.42942,0,-0.0857655,0,0.0565487,-0.00518107,0
1.43257,0,-0.085954,0,0.055292,-0.00364628,0
1.43571,0,-0.0861425,0,0.0540354,-0.00209085,0
1.43885,0,-0.086331,0,0.0527788,-0.000523537,0
1.44199,0,-0.0865195,0,0.0515221,0.00104683,0
1.44513,0,-0.086708,0,0.0502655,0.00261116,0
1.44827,0,-0.0868965,0,0.0490088,0.00416066,0
1.45142,0,-0.0870849,0,0.0477522,0.00568652,0
1.45456,0,-0.0872734,0,0.0464955,0.00718015,0
1.4577,0,-0.0874619,0,0.045239,0.00863282,0
1.46084,0,-0.0876504,0,0.0439823,0.0100365,0
1.46398,0,-0.0878389,0,0.0427257,0.0113833,0
1.46712,0,-0.0880274,0,0.041469,0.0126652,0
1.47027,0,-0.0882159,0,0.0402124,0.0138753,0
1.47341,0,-0.0884044,0,0.0389557,0.0150065,0
1.47655,0,-0.0885929,0,0.0376991,0.0160523,0
1.47969,0,-0.0887814,0,0.0364425,0.0170071,0
1.48283,0,-0.0889699,0,0.0351858,0.0178652,0
1.48597,0,-0.0891584,0,0.0339292,0.0186217,0
1.48911,0,-0.0893469,0,0.0326726,0.0192725,0
1.49226,0,-0.0895354,0,0.0314159,0.0198137,0
1.4954,0,-0.0897239,0,0.0301593,0.0202423,0
1.49854,0,-0.0899124,0,0.0289026,0.020556,0
1.50168,0,-0.0901009,0,0.027646,0.0207528,0
1.50482,0,-0.0902894,0,0.0263894,0.0208317,0
1.50796,0,-0.0904779,0,0.0251328,0.0207922,0
1.51111,0,-0.0906664,0,0.0238761,0.0206346,0
1.51425,0,-0.0908549,0,0.0226195,0.0203598,0
1.51739,0,-0.0910434,0,0.0213628,0.0199692,0
1.52053,0,-0.0912319,0,0.0201062,0.0194652,0
1.52367,0,-0.0914203,0,0.0188496,0.0188506,0
1.52681,0,-0.0916088,0,0.0175929,0.0181288,0
1.52996,0,-0.0917973,0,0.0163363,0.0173041,0
1.5331,0,-0.0919858,0,0.0150796,0.016381,0
1.53624,0,-0.0921743,0,0.013823,0.0153648,0
1.53938,0,-0.0923628,0,0.0125663,0.0142613,0
1.54252,0,-0.0925513,0,0.0113097,0.0130769,0
1.54566,0,-0.0927398,0,0.0100531,0.0118181,0
1.54881,0,-0.0929283,0,0.0087965,0.0104922,0
1.55195,0,-0.0931168,0,0.00753984,0.00910657,0
1.55509,0,-0.0933053,0,0.00628319,0.00766926,0
1.55823,0,-0.0934938,0,0.00502658,0.00618838,0
1.56137,0,-0.0936823,0,0.00376992,0.00467234,0
1.56451,0,-0.0938708,0,0.00251327,0.00312967,0
1.56765,0,-0.0940593,0,0.00125666,0.00156929,0
1.5708,0,-0.0942478,0,0,-1.98748e-09,0
1.57394,0,-0.0944363,0,-0.00125666,-0.00156937,-0.00471246
1.57708,0,-0.0946248,0,-0.00251327,-0.00312967,-0.00942475
1.58022,0,-0.0948133,0,-0.00376992,-0.00467234,-0.0141372
1.58336,0,-0.0950018,0,-0.00502658,-0.00618846,-0.0188497
1.5865,0,-0.0951903,0,-0.00628319,-0.00766927,-0.023562
1.58965,0,-0.0953787,0,-0.0075398,-0.00910657,-0.0282742
1.59279,0,-0.0955672,0,-0.00879645,-0.0104921,-0.0329867
1.59593,0,-0.0957557,0,-0.0100531,-0.0118181,-0.037699
1.59907,0,-0.0959442,0,-0.0113097,-0.0130769,-0.0424114
1.60221,0,-0.0961327,0,-0.0125664,-0.0142614,-0.0471239
1.60535,0,-0.0963212,0,-0.013823,-0.0153649,-0.0518362
1.6085,0,-0.0965097,0,-0.0150796,-0.016381,-0.0565487
1.61164,0,-0.0966982,0,-0.0163363,-0.0173041,-0.0612611
1.61478,0,-0.0968867,0,-0.0175929,-0.0181288,-0.0659734
1.61792,0,-0.0970752,0,-0.0188496,-0.0188506,-0.0706859
1.62106,0,-0.0972637,0,-0.0201062,-0.0194652,-0.0753983
1.6242,0,-0.0974522,0,-0.0213628,-0.0199692,-0.0801106
1.62735,0,-0.0976407,0,-0.0226195,-0.0203598,-0.0848231
1.63049,0,-0.0978292,0,-0.0238761,-0.0206346,-0.0895354
1.63363,0,-0.0980177,0,-0.0251327,-0.0207922,-0.0942476
1.63677,0,-0.0982062,0,-0.0263894,-0.0208317,-0.0989601
1.63991,0,-0.0983947,0,-0.027646,-0.0207528,-0.1
1.64305,0,-0.0985832,0,-0.0289026,-0.020556,-0.1
1.64619,0,-0.0987717,0,-0.0301593,-0.0202423,-0.1
1.64934,0,-0.0989602,0,-0.0314159,-0.0198137,-0.1
1.65248,0,-0.0991487,0,-0.0326726,-0.0192724,-0.1
1.65562,0,-0.0993372,0,-0.0339292,-0.0186217,-0.1
1.65876,0,-0.0995257,0,-0.0351859,-0.0178651,-0.1
1.6619,0,-0.0997142,0,-0.0364425,-0.017007,-0.1
1.66504,0,-0.0999027,0,-0.0376991,-0.0160523,-0.1
1.66819,0,-0.1,0,-0.0389558,-0.0150064,-0.1
1.67133,0,-0.1,0,-0.0402124,-0.0138753,-0.1
1.67447,0,-0.1,0,-0.041469,-0.0126652,-0.1
1.67761,0,-0.1,0,-0.0427257,-0.0113832,-0.1
1.68075,0,-0.1,0,-0.0439823,-0.0100365,-0.1
1.68389,0,-0.1,0,-0.0452389,-0.00863282,-0.1
1.68704,0,-0.1,0,-0.0464956,-0.00718007,-0.1
1.69018,0,-0.1,0,-0.0477522,-0.00568652,-0.1
1.69332,0,-0.1,0,-0.0490088,-0.00416058,-0.1
1.69646,0,-0.1,0,-0.0502655,-0.00261108,-0.1
1.6996,0,-0.1,0,-0.0515221,-0.00104674,-0.1
1.70274,0,-0.1,0,-0.0527788,0.000523541,-0.1
1.70588,0,-0.1,0,-0.0540354,0.00209093,-0.1
1.70903,0,-0.1,0,-0.055292,0.00364636,-0.1
1.71217,0,-0.1,0,-0.0565487,0.00518107,-0.1
1.71531,0,-0.1,0,-0.0578053,0.00668642,-0.1
1.71845,0,-0.1,0,-0.0590619,0.00815362,-0.1
1.72159,0,-0.1,0,-0.0603186,0.00957457,-0.1
1.72473,0,-0.1,0,-0.0615752,0.0109412,-0.1
1.72788,0,-0.1,0,-0.0628318,0.0122456,-0.1
1.73102,0,-0.1,0,-0.0640885,0.0134803,-0.1
1.73416,0,-0.1,0,-0.0653451,0.0146385,-0.1
1.7373,0,-0.1,0,-0.0666018,0.0157136,-0.1
1.74044,0,-0.1,0,-0.0678584,0.0166993,-0.1
1.74358,0,-0.1,0,-0.0691151,0.0175902,-0.1
1.74673,0,-0.1,0,-0.0703717,0.0183811,-0.1
1.74987,0,-0.1,0,-0.0716283,0.0190675,-0.1
1.75301,0,-0.1,0,-0.072885,0.0196457,-0.1
1.75615,0,-0.1,0,-0.0741416,0.0201121,-0.1
1.75929,0,-0.1,0,-0.0753983,0.0204643,-0.1
1.76243,0,-0.1,0,-0.0766549,0.0207002,-0.1
1.76558,0,-0.1,0,-0.0779115,0.0208185,-0.1
1.76872,0,-0.1,0,-0.0791681,0.0208185,-0.1
1.77186,0,-0.1,0,-0.0804248,0.0207002,-0.1
1.775,0,-0.1,0,-0.0816814,0.0204643,-0.1
1.77814,0,-0.1,0,-0.0829381,0.0201121,-0.1
1.78128,0,-0.1,0,-0.0841947,0.0196456,-0.1
1.78442,0,-0.1,0,-0.0854513,0.0190675,-0.1
1.78757,0,-0.1,0,-0.086708,0.018381,-0.1
1.79071,0,-0.1,0,-0.0879646,0.0175901,-0.1
1.79385,0,-0.1,0,-0.0892212,0.0166993,-0.1
1.79699,0,-0.1,0,-0.0904779,0.0157136,-0.1
1.80013,0,-0.1,0,-0.0917345,0.0146385,-0.1
1.80327,0,-0.1,0,-0.0929912,0.0134803,-0.1
1.80642,0,-0.1,0,-0.0942478,0.0122455,-0.1
1.80956,0,-0.1,0,-0.0955044,0.0109412,-0.1
1.8127,0,-0.1,0,-0.096761,0.00957456,-0.1
1.81584,0,-0.1,0,-0.0980177,0.00815361,-0.1
1.81898,0,-0.1,0,-0.0992743,0.00668634,-0.1
1.82212,0,-0.1,0,-0.1,0.00518099,-0.1
1.82527,0,-0.1,0,-0.1,0.00364628,-0.1
1.82841,0,-0.1,0,-0.1,0.00209085,-0.1
1.83155,0,-0.1,0,-0.1,0.000523536,-0.1
1.83469,0,-0.1,0,0.1,-0.00104683,-0.1
1.83783,0,-0.1,0,0.1,-0.00261116,-0.1
1.84097,0,-0.1,0,0.1,-0.00416066,-0.1
1.84412,0,-0.1,0,0.1,-0.00568652,-0.1
1.84726,0,-0.1,0,0.0988555,-0.00718007,-0.1
1.8504,0,-0.1,0,0.0975988,-0.00863282,-0.1
1.85354,0,-0.1,0,0.0963422,-0.0100366,-0.1
1.85668,0,-0.1,0,0.0950856,-0.0113832,-0.1
1.85982,0,-0.1,0,0.0938289,-0.0126652,-0.1
1.86296,0,-0.1,0,0.0925723,-0.0138753,-0.1
1.86611,0,-0.1,0,0.0913156,-0.0150064,-0.1
1.86925,0,-0.1,0,0.090059,-0.0160524,-0.1
1.87239,0,-0.1,0,0.0888023,-0.0170071,-0.1
1.87553,0,-0.1,0,0.0875457,-0.0178652,-0.1
1.87867,0,-0.1,0,0.0862891,-0.0186217,-0.1
1.88181,0,-0.1,0,0.0850324,-0.0192725,-0.1
1.88496,0,-0.1,0,0.0837758,-0.0198137,-0.1
1.8881,0,-0.1,0,0.0825192,-0.0202423,-0.1
1.89124,0,-0.1,0,0.0812625,-0.020556,-0.1
1.89438,0,-0.1,0,0.0800059,-0.0207528,-0.1
1.89752,0,-0.1,0,0.0787493,-0.0208317,-0.1
1.90066,0,-0.1,0,0.0774926,-0.0207922,-0.1
1.90381,0,-0.1,0,0.076236,-0.0206346,-0.1
1.90695,0,-0.1,0,0.0749794,-0.0203597,-0.1
1.91009,0,-0.1,0,0.0737227,-0.0199692,-0.1
1.91323,0,-0.1,0,0.0724661,-0.0194652,-0.1
1.91637,0,-0.1,0,0.0712094,-0.0188505,-0.1
1.91951,0,-0.1,0,0.0699528,-0.0181288,-0.1
1.92265,0,-0.1,0,0.0686962,-0.0173041,-0.1
1.9258,0,-0.1,0,0.0674395,-0.016381,-0.1
1.92894,0,-0.1,0,0.0661829,-0.0153648,-0.1
1.93208,0,-0.1,0,0.0649262,-0.0142613,-0.1
1.93522,0,-0.1,0,0.0636696,-0.0130769,-0.1
1.93836,0,-0.1,0,0.062413,-0.0118181,-0.1
1.9415,0,-0.1,0,0.0611564,-0.0104922,-0.1
1.94465,0,-0.1,0,0.0598997,-0.00910657,-0.1
1.94779,0,-0.1,0,0.0586431,-0.00766919,-0.1
1.95093,0,-0.1,0,0.0573864,-0.00618838,-0.1
1.95407,0,-0.1,0,0.0561298,-0.00467226,-0.1
1.95721,0,-0.1,0,0.0548731,-0.00312967,-0.1
1.96035,0,-0.1,0,0.0536165,-0.00156929,-0.1
1.9635,0,-0.1,0,0.0523599,8.19572e-08,-0.1
1.96664,0,-0.1,0,0.0511032,0.00156937,-0.1
1.96978,0,-0.1,0,0.0498466,0.00312975,-0.1
1.97292,0,-0.1,0,0.0485899,0.00467234,-0.1
1.97606,0,-0.1,0,0.0473333,0.00618846,-0.1
1.9792,0,-0.1,0,0.0460767,0.00766927,-0.1
1.98234,0,-0.1,0,0.0448201,0.00910657,-0.1
1.98549,0,-0.1,0,0.0435634,0.0104922,-0.1
1.98863,0,-0.1,0,0.0423068,0.0118181,-0.1
1.99177,0,-0.1,0,0.0410501,0.0130769,-0.1
1.99491,0,-0.1,0,0.0397935,0.0142615,-0.1
1.99805,0,-0.1,0,0.0385369,0.0153649,-0.1
2.00119,0,-0.1,0,0.0372803,0.016381,-0.1
2.00434,0,-0.1,0,0.0360236,0.0173041,-0.1
2.00748,0,-0.1,0,0.034767,0.0181288,-0.1
2.01062,0,-0.1,0,0.0335103,0.0188506,-0.1
2.01376,0,-0.1,0,0.0322536,0.0194652,-0.1
2.0169,0,-0.1,0,0.030997,0.0199692,-0.1
2.02004,0,-0.1,0,0.0297404,0.0203597,-0.1
2.02319,0,-0.1,0,0.0284838,0.0206346,-0.1
2.02633,0,-0.1,0,0.0272271,0.0207922,-0.1
2.02947,0,-0.1,0,0.0259706,0.0208317,-0.1
2.03261,0,-0.1,0,0.0247139,0.0207528,-0.1
2.03575,0,-0.1,0,0.0234572,0.020556,-0.1
2.03889,0,-0.1,0,0.0222006,0.0202423,-0.1
2.04204,0,-0.1,0,0.0209439,0.0198136,-0.1
2.04518,0,-0.1,0,0.0196873,0.0192724,-0.1
2.04832,0,-0.1,0,0.0184307,0.0186217,-0.1
2.05146,0,-0.1,0,0.0171741,0.0178652,-0.1
2.0546,0,-0.1,0,0.0159174,0.017007,-0.1
2.05774,0,-0.1,0,0.0146608,0.0160524,-0.1
2.06088,0,-0.1,0,0.0134042,0.0150064,-0.1
2.06403,0,-0.1,0,0.0121475,0.0138753,-0.1
2.06717,0,-0.1,0,0.0108909,0.0126652,-0.1
2.07031,0,-0.1,0,0.00963421,0.0113832,-0.1
2.07345,0,-0.1,0,0.00837755,0.0100364,-0.1
2.07659,0,-0.1,0,0.00712099,0.00863282,-0.1
2.07973,0,-0.1,0,0.00586433,0.00718007,-0.1
2.08288,0,-0.1,0,0.00460768,0.00568652,-0.1
2.08602,0,-0.1,0,0.00335102,0.00416058,-0.1
2.08916,0,-0.1,0,0.00209436,0.002611,-0.1
2.0923,0,-0.1,0,0.000837708,0.00104666,-0.1
2.09544,0,-0.1,0,-0.000418854,-0.000523541,-0.1
2.09858,0,-0.1,0,-0.00167551,-0.00209085,-0.1
2.10173,0,-0.1,0,-0.00293217,-0.00364636,-0.1
2.10487,0,-0.1,0,-0.00418882,-0.00518115,-0.1
2.10801,0,-0.1,0,-0.00544548,-0.00668642,-0.1
2.11115,0,-0.1,0,-0.00670214,-0.00815369,-0.1
2.11429,0,-0.1,0,-0.0079587,-0.00957457,-0.1
2.11743,0,-0.1,0,-0.00921535,-0.0109412,-0.1
2.12058,0,-0.1,0,-0.010472,-0.0122456,-0.1
2.12372,0,-0.1,0,-0.0117287,-0.0134804,-0.1
2.12686,0,-0.1,0,-0.0129853,-0.0146386,-0.1
2.13,0,-0.1,0,-0.014242,-0.0157137,-0.1
2.13314,0,-0.1,0,-0.0154984,-0.0166992,-0.1
2.13628,0,-0.1,0,-0.0167551,-0.0175901,-0.1
2.13942,0,-0.1,0,-0.0180118,-0.0183811,-0.1
2.14257,0,-0.1,0,-0.0192684,-0.0190675,-0.1
2.14571,0,-0.1,0,-0.0205251,-0.0196456,-0.1
2.14885,0,-0.1,0,-0.0217816,-0.0201121,-0.1
2.15199,0,-0.1,0,-0.0230383,-0.0204643,-0.1
2.15513,0,-0.1,0,-0.0242949,-0.0207002,-0.1
2.15827,0,-0.1,0,-0.0255516,-0.0208185,-0.1
2.16142,0,-0.1,0,-0.0268083,-0.0208185,-0.1
2.16456,0,-0.1,0,-0.0280649,-0.0207002,-0.1
2.1677,0,-0.1,0,-0.0293215,-0.0204643,-0.1
2.17084,0,-0.1,0,-0.0305781,-0.0201121,-0.1
2.17398,0,-0.1,0,-0.0318348,-0.0196456,-0.1
2.17712,0,-0.1,0,-0.0330915,-0.0190675,-0.1
2.18027,0,-0.1,0,-0.0343481,-0.018381,-0.1
2.18341,0,-0.1,0,-0.0356048,-0.0175901,-0.1
2.18655,0,-0.1,0,-0.0368613,-0.0166993,-0.1
2.18969,0,-0.1,0,-0.038118,-0.0157136,-0.1
2.19283,0,-0.1,0,-0.0393746,-0.0146385,-0.1
2.19597,0,-0.1,0,-0.0406313,-0.0134803,-0.1
2.19912,0,-0.1,0,-0.041888,-0.0122454,-0.1
2.20226,0,-0.1,0,-0.0431446,-0.010941,-0.1
2.2054,0,-0.1,0,-0.0444012,-0.00957456,-0.1
2.20854,0,-0.1,0,-0.0456578,-0.00815361,-0.1
2.21168,0,-0.1,0,-0.0469145,-0.00668626,-0.1
2.21482,0,-0.1,0,-0.0481711,-0.00518091,-0.1
2.21796,0,-0.1,0,-0.0494277,-0.00364628,-0.1
2.22111,0,-0.1,0,-0.0506844,-0.00209085,-0.1
2.22425,0,-0.1,0,-0.0519409,-0.000523615,-0.1
2.22739,0,-0.1,0,-0.0531976,0.00104667,-0.1
2.23053,0,-0.1,0,-0.0544542,0.00261109,-0.1
2.23367,0,-0.1,0,-0.0557109,0.00416067,-0.1
2.23681,0,-0.1,0,-0.0569675,0.00568652,-0.1
2.23996,0,-0.1,0,-0.0582242,0.00718007,-0.1
2.2431,0,-0.1,0,-0.0594808,0.00863275,-0.1
2.24624,0,-0.1,0,-0.0607374,0.0100365,-0.1
2.24938,0,-0.1,0,-0.0619941,0.0113833,-0.1
2.25252,0,-0.1,0,-0.0632507,0.0126652,-0.1
2.25566,0,-0.1,0,-0.0645074,0.0138753,-0.1
2.25881,0,-0.1,0,-0.065764,0.0150065,-0.1
2.26195,0,-0.1,0,-0.0670206,0.0160524,-0.1
2.26509,0,-0.1,0,-0.0682773,0.0170071,-0.1
2.26823,0,-0.1,0,-0.0695339,0.0178652,-0.1
2.27137,0,-0.1,0,-0.0707906,0.0186217,-0.1
2.27451,0,-0.1,0,-0.0720472,0.0192725,-0.1
2.27765,0,-0.1,0,-0.0733039,0.0198137,-0.1
2.2808,0,-0.1,0,-0.0745605,0.0202423,-0.1
2.28394,0,-0.1,0,-0.0758171,0.020556,-0.1
2.28708,0,-0.1,0,-0.0770738,0.0207528,-0.1
2.29022,0,-0.1,0,-0.0783304,0.0208317,-0.1
2.29336,0,-0.1,0,-0.0795871,0.0207922,-0.1
2.2965,0,-0.1,0,-0.0808437,0.0206346,-0.1
2.29965,0,-0.1,0,-0.0821003,0.0203597,-0.1
2.30279,0,-0.1,0,-0.083357,0.0199692,-0.1
2.30593,0,-0.1,0,-0.0846135,0.0194652,-0.1
2.30907,0,-0.1,0,-0.0858702,0.0188506,-0.1
2.31221,0,-0.1,0,-0.0871268,0.0181288,-0.1
2.31535,0,-0.1,0,-0.0883835,0.0173041,-0.1
2.3185,0,-0.1,0,-0.08964,0.016381,-0.1
2.32164,0,-0.1,0,-0.0908967,0.0153649,-0.1
2.32478,0,-0.1,0,-0.0921534,0.0142614,-0.1
2.32792,0,-0.1,0,-0.09341,0.0130769,-0.1
2.33106,0,-0.1,0,-0.0946667,0.0118181,-0.1
2.3342,0,-0.1,0,-0.0959233,0.0104921,-0.1
2.33734,0,-0.1,0,-0.0971799,0.00910664,-0.1
2.34049,0,-0.1,0,-0.0984365,0.00766926,-0.1
2.34363,0,-0.1,0,-0.0996932,0.00618831,-0.1
2.34677,0,-0.1,0,-0.1,0.00467226,-0.1
2.34991,0,-0.1,0,-0.1,0.00312967,-0.1
2.35305,0,-0.1,0,-0.1,0.00156921,-0.1
2.35619,0,-0.1,0,0.1,-2.98122e-09,-0.1
2.35934,0,-0.1,0,0.1,-0.00156938,-0.1
2.36248,0,-0.1,0,0.1,-0.00312975,-0.1
2.36562,0,-0.1,0,0.1,-0.00467234,-0.1
2.36876,0,-0.1,0,0.0996932,-0.00618846,-0.1
2.3719,0,-0.1,0,0.0984365,-0.00766942,-0.1
2.37504,0,-0.1,0,0.0971799,-0.00910664,-0.1
2.37819,0,-0.1,0,0.0959233,-0.0104922,-0.1
2.38133,0,-0.1,0,0.0946666,-0.0118181,-0.1
2.38447,0,-0.1,0,0.09341,-0.013077,-0.1
2.38761,0,-0.1,0,0.0921533,-0.0142615,-0.1
2.39075,0,-0.1,0,0.0908967,-0.015365,-0.1
2.39389,0,-0.1,0,0.0896402,-0.016381,-0.1
2.39704,0,-0.1,0,0.0883835,-0.0173041,-0.1
2.40018,0,-0.1,0,0.0871269,-0.0181288,-0.1
2.40332,0,-0.1,0,0.0858702,-0.0188506,-0.1
2.40646,0,-0.1,0,0.0846136,-0.0194652,-0.1
2.4096,0,-0.1,0,0.083357,-0.0199692,-0.1
2.41274,0,-0.1,0,0.0821003,-0.0203597,-0.1
2.41588,0,-0.1,0,0.0808437,-0.0206346,-0.1
2.41903,0,-0.1,0,0.079587,-0.0207922,-0.1
2.42217,0,-0.1,0,0.0783304,-0.0208317,-0.1
2.42531,0,-0.1,0,0.0770737,-0.0207528,-0.1
2.42845,0,-0.1,0,0.0758172,-0.020556,-0.1
2.43159,0,-0.1,0,0.0745605,-0.0202423,-0.1
2.43473,0,-0.1,0,0.0733038,-0.0198137,-0.1
2.43788,0,-0.1,0,0.0720472,-0.0192724,-0.1
2.44102,0,-0.1,0,0.0707905,-0.0186217,-0.1
2.44416,0,-0.1,0,0.0695339,-0.0178651,-0.1
2.4473,0,-0.1,0,0.0682773,-0.0170071,-0.1
2.45044,0,-0.1,0,0.0670207,-0.0160523,-0.1
2.45358,0,-0.1,0,0.065764,-0.0150064,-0.1
2.45673,0,-0.1,0,0.0645073,-0.0138752,-0.1
2.45987,0,-0.1,0,0.0632507,-0.0126652,-0.1
2.46301,0,-0.1,0,0.061994,-0.0113831,-0.1
2.46615,0,-0.1,0,0.0607375,-0.0100365,-0.1
2.46929,0,-0.1,0,0.0594808,-0.00863274,-0.1
2.47243,0,-0.1,0,0.0582242,-0.00717999,-0.1
2.47558,0,-0.1,0,0.0569675,-0.00568644,-0.1
