# scenario=load
t,iq_ref,iq,tau_e,tau_load,omega,theta_m
0.0211501,0.4,0.39584,0.0313505,0,29.3047,0.30732
0.0212001,0.4,0.39584,0.0313505,0,29.3741,0.308787
0.0212501,0.4,0.39584,0.0313506,0,29.4435,0.310257
0.0213001,0.4,0.39584,0.0313506,0,29.5129,0.311732
0.0213501,0.4,0.395841,0.0313506,0,29.5823,0.313209
0.0214001,0.4,0.395841,0.0313506,0,29.6517,0.31469
0.0214501,0.4,0.395841,0.0313506,0,29.7211,0.316175
0.0215001,0.4,0.395841,0.0313506,0,29.7905,0.317663
0.0215501,0.4,0.395841,0.0313507,0,29.8599,0.319154
0.0216001,0.4,0.395842,0.0313507,0,29.9293,0.320649
0.0216501,0.4,0.395842,0.0313507,0,29.9987,0.322147
0.0217001,0.4,0.395842,0.0313507,0,30.068,0.323649
0.0217501,0.4,0.395842,0.0313507,0,30.1374,0.325154
0.0218001,0.4,0.395843,0.0313507,0,30.2068,0.326663
0.0218501,0.4,0.395843,0.0313508,0,30.2761,0.328175
0.0219001,0.4,0.395843,0.0313508,0,30.3455,0.329691
0.0219501,0.4,0.395843,0.0313508,0,30.4148,0.33121
0.0220001,0.4,0.395844,0.0313508,0,30.4842,0.332733
0.0220501,0.4,0.395844,0.0313508,0,30.5536,0.334259
0.0221001,0.4,0.395844,0.0313508,0,30.6229,0.335789
0.0221501,0.4,0.395844,0.0313509,0,30.6923,0.337322
0.0222001,0.4,0.395844,0.0313509,0,30.7616,0.338858
0.0222501,0.4,0.395845,0.0313509,0,30.8309,0.340398
0.0223001,0.4,0.395845,0.0313509,0,30.9003,0.341942
0.0223501,0.4,0.395845,0.0313509,0,30.9696,0.343489
0.0224001,0.4,0.395845,0.0313509,0,31.0389,0.345039
0.0224501,0.4,0.395846,0.031351,0,31.1082,0.346593
0.0225001,0.4,0.395846,0.031351,0,31.1776,0.34815
0.0225501,0.4,0.395846,0.031351,0,31.2469,0.349711
0.0226001,0.4,0.395846,0.031351,0,31.3162,0.351275
0.0226501,0.4,0.395846,0.031351,0,31.3855,0.352843
0.0227001,0.4,0.395847,0.031351,0,31.4548,0.354414
0.0227501,0.4,0.395847,0.031351,0,31.5241,0.355989
0.0228001,0.4,0.395847,0.0313511,0,31.5934,0.357567
0.0228501,0.4,0.395847,0.0313511,0,31.6627,0.359148
0.0229001,0.4,0.395848,0.0313511,0,31.732,0.360733
0.0229501,0.4,0.395848,0.0313511,0,31.8013,0.362322
0.0230001,0.4,0.395848,0.0313511,0,31.8706,0.363914
0.0230501,0.4,0.395848,0.0313512,0,31.9399,0.365509
0.0231001,0.4,0.395849,0.0313512,0,32.0091,0.367108
0.0231501,0.4,0.395849,0.0313512,0,32.0784,0.368711
0.0232001,0.4,0.395849,0.0313512,0,32.1477,0.370316
0.0232501,0.4,0.395849,0.0313512,0,32.217,0.371926
0.0233001,0.4,0.39585,0.0313512,0,32.2862,0.373539
0.0233501,0.4,0.39585,0.0313512,0,32.3555,0.375155
0.0234001,0.4,0.39585,0.0313513,0,32.4248,0.376774
0.0234501,0.4,0.39585,0.0313513,0,32.494,0.378398
0.0235001,0.4,0.39585,0.0313513,0,32.5633,0.380024
0.0235501,0.4,0.395851,0.0313513,0,32.6325,0.381654
0.0236001,0.4,0.395851,0.0313513,0,32.7017,0.383288
0.0236501,0.4,0.395851,0.0313513,0,32.771,0.384925
0.0237001,0.4,0.395851,0.0313514,0,32.8402,0.386565
0.0237501,0.4,0.395852,0.0313514,0,32.9095,0.388209
0.0238001,0.4,0.395852,0.0313514,0,32.9787,0.389857
0.0238501,0.4,0.395852,0.0313514,0,33.0479,0.391507
0.0239001,0.4,0.395852,0.0313514,0,33.1172,0.393162
0.0239501,0.4,0.395852,0.0313514,0,33.1864,0.394819
0.0240001,0.4,0.395853,0.0313515,0,33.2556,0.396481
0.0240501,0.4,0.395853,0.0313515,0,33.3248,0.398145
0.0241001,0.4,0.395853,0.0313515,0,33.394,0.399813
0.0241501,0.4,0.395853,0.0313515,0,33.4632,0.401485
0.0242001,0.4,0.395854,0.0313515,0,33.5324,0.40316
0.0242501,0.4,0.395854,0.0313515,0,33.6016,0.404839
0.0243001,0.4,0.395854,0.0313516,0,33.6708,0.406521
0.0243501,0.4,0.395854,0.0313516,0,33.74,0.408206
0.0244001,0.4,0.395855,0.0313516,0,33.8092,0.409895
0.0244501,0.4,0.395855,0.0313516,0,33.8784,0.411587
0.0245001,0.4,0.395855,0.0313516,0,33.9476,0.413283
0.0245501,0.4,0.395855,0.0313516,0,34.0168,0.414982
0.0246001,0.4,0.395855,0.0313517,0,34.0859,0.416685
0.0246501,0.4,0.395856,0.0313517,0,34.1551,0.418391
0.0247001,0.4,0.395856,0.0313517,0,34.2243,0.420101
0.0247501,0.4,0.395856,0.0313517,0,34.2934,0.421814
0.0248001,0.4,0.395856,0.0313517,0,34.3626,0.423531
0.0248501,0.4,0.395857,0.0313518,0,34.4317,0.425251
0.0249001,0.4,0.395857,0.0313518,0,34.5009,0.426974
0.0249501,0.4,0.395857,0.0313518,0,34.5701,0.428701
0.0250001,0.4,0.395857,0.0313518,0,34.6392,0.430432
0.0250501,0.4,0.395858,0.0313518,0,34.7084,0.432165
0.0251001,0.4,0.395858,0.0313518,0,34.7775,0.433903
0.0251501,0.4,0.395858,0.0313518,0,34.8466,0.435644
0.0252001,0.4,0.395858,0.0313519,0,34.9158,0.437388
0.0252501,0.4,0.395859,0.0313519,0,34.9849,0.439135
0.0253001,0.4,0.395859,0.0313519,0,35.054,0.440887
0.0253501,0.4,0.395859,0.0313519,0,35.1231,0.442641
0.0254001,0.4,0.395859,0.0313519,0,35.1923,0.444399
0.0254501,0.4,0.395859,0.0313519,0,35.2614,0.446161
0.0255001,0.4,0.39586,0.031352,0,35.3305,0.447926
0.0255501,0.4,0.39586,0.031352,0,35.3996,0.449694
0.0256001,0.4,0.39586,0.031352,0,35.4688,0.451466
0.0256501,0.4,0.39586,0.031352,0,35.5379,0.453241
0.0257001,0.4,0.39586,0.031352,0,35.607,0.45502
0.0257501,0.4,0.395861,0.031352,0,35.676,0.456802
0.0258001,0.4,0.395861,0.0313521,0,35.7451,0.458588
0.0258502,0.4,0.395861,0.0313521,0,35.8142,0.460377
0.0259002,0.4,0.395861,0.0313521,0,35.8833,0.46217
0.0259502,0.4,0.395862,0.0313521,0,35.9524,0.463966
0.0260002,0.4,0.395862,0.0313521,0,36.0215,0.465765
0.0260502,0.4,0.395862,0.0313521,0,36.0905,0.467568
0.0261002,0.4,0.395862,0.0313521,0,36.1596,0.469375
0.0261502,0.4,0.395863,0.0313522,0,36.2287,0.471185
0.0262002,0.4,0.395863,0.0313522,0,36.2978,0.472998
0.0262502,0.4,0.395863,0.0313522,0,36.3669,0.474815
0.0263002,0.4,0.395863,0.0313522,0,36.4359,0.476635
0.0263502,0.4,0.395863,0.0313522,0,36.5049,0.478459
0.0264002,0.4,0.395864,0.0313522,0,36.574,0.480286
0.0264502,0.4,0.395864,0.0313523,0,36.643,0.482117
0.0265002,0.4,0.395864,0.0313523,0,36.7121,0.483951
0.0265502,0.4,0.395864,0.0313523,0,36.7811,0.485788
0.0266002,0.4,0.395865,0.0313523,0,36.8502,0.487629
0.0266502,0.4,0.395865,0.0313523,0,36.9192,0.489473
0.0267002,0.4,0.395865,0.0313523,0,36.9883,0.491321
0.0267502,0.4,0.395865,0.0313524,0,37.0573,0.493173
0.0268002,0.4,0.395866,0.0313524,0,37.1263,0.495027
0.0268502,0.4,0.395866,0.0313524,0,37.1953,0.496886
0.0269002,0.4,0.395866,0.0313524,0,37.2643,0.498747
0.0269502,0.4,0.395866,0.0313524,0,37.3334,0.500612
0.0270002,0.4,0.395867,0.0313524,0,37.4024,0.502481
0.0270502,0.4,0.395867,0.0313525,0,37.4714,0.504353
0.0271002,0.4,0.395867,0.0313525,0,37.5404,0.506228
0.0271502,0.4,0.395867,0.0313525,0,37.6094,0.508107
0.0272002,0.4,0.395867,0.0313525,0,37.6784,0.50999
0.0272502,0.4,0.395868,0.0313525,0,37.7474,0.511876
0.0273002,0.4,0.395868,0.0313525,0,37.8164,0.513765
0.0273502,0.4,0.395868,0.0313526,0,37.8854,0.515657
0.0274002,0.4,0.395868,0.0313526,0,37.9544,0.517554
0.0274502,0.4,0.395869,0.0313526,0,38.0233,0.519453
0.0275002,0.4,0.395869,0.0313526,0,38.0923,0.521356
0.0275502,0.4,0.395869,0.0313526,0,38.1613,0.523263
0.0276002,0.4,0.395869,0.0313526,0,38.2302,0.525173
0.0276502,0.4,0.39587,0.0313527,0,38.2992,0.527086
0.0277002,0.4,0.39587,0.0313527,0,38.3682,0.529003
0.0277502,0.4,0.39587,0.0313527,0,38.4371,0.530923
0.0278002,0.4,0.39587,0.0313527,0,38.5061,0.532847
0.0278502,0.4,0.39587,0.0313527,0,38.5751,0.534774
0.0279002,0.4,0.395871,0.0313527,0,38.644,0.536705
0.0279502,0.4,0.395871,0.0313527,0,38.713,0.538639
0.0280002,0.4,0.395871,0.0313528,0,38.7819,0.540577
0.0280502,0.4,0.395871,0.0313528,0,38.8508,0.542518
0.0281002,0.4,0.395872,0.0313528,0,38.9198,0.544462
0.0281502,0.4,0.395872,0.0313528,0,38.9887,0.54641
0.0282002,0.4,0.395872,0.0313528,0,39.0576,0.548361
0.0282502,0.4,0.395872,0.0313529,0,39.1266,0.550316
0.0283002,0.4,0.395873,0.0313529,0,39.1955,0.552274
0.0283502,0.4,0.395873,0.0313529,0,39.2644,0.554236
0.0284002,0.4,0.395873,0.0313529,0,39.3333,0.556201
0.0284502,0.4,0.395873,0.0313529,0,39.4023,0.55817
0.0285002,0.4,0.395873,0.0313529,0,39.4712,0.560142
0.0285502,0.4,0.395874,0.0313529,0,39.5401,0.562117
0.0286002,0.4,0.395874,0.031353,0,39.6089,0.564096
0.0286502,0.4,0.395874,0.031353,0,39.6778,0.566078
0.0287002,0.4,0.395874,0.031353,0,39.7467,0.568064
0.0287502,0.4,0.395875,0.031353,0,39.8156,0.570053
0.0288002,0.4,0.395875,0.031353,0,39.8845,0.572046
0.0288502,0.4,0.395875,0.031353,0,39.9534,0.574042
0.0289002,0.4,0.395875,0.0313531,0,40.0223,0.576042
0.0289502,0.4,0.395875,0.0313531,0,40.0912,0.578045
0.0290002,0.4,0.395876,0.0313531,0,40.1601,0.580051
0.0290502,0.4,0.395876,0.0313531,0,40.229,0.582061
0.0291002,0.4,0.395876,0.0313531,0,40.2978,0.584074
0.0291502,0.4,0.395876,0.0313531,0,40.3667,0.586091
0.0292002,0.4,0.395877,0.0313531,0,40.4355,0.588111
0.0292502,0.4,0.395877,0.0313532,0,40.5044,0.590135
0.0293002,0.4,0.395877,0.0313532,0,40.5732,0.592162
0.0293502,0.4,0.395877,0.0313532,0,40.6421,0.594193
0.0294002,0.4,0.395878,0.0313532,0,40.7109,0.596227
0.0294502,0.4,0.395878,0.0313532,0,40.7798,0.598264
0.0295002,0.4,0.395878,0.0313533,0,40.8486,0.600305
0.0295502,0.4,0.395878,0.0313533,0,40.9175,0.602349
0.0296002,0.4,0.395878,0.0313533,0,40.9863,0.604397
0.0296502,0.4,0.395879,0.0313533,0,41.0551,0.606448
0.0297002,0.4,0.395879,0.0313533,0,41.124,0.608503
0.0297502,0.4,0.395879,0.0313533,0,41.1928,0.610561
0.0298002,0.4,0.395879,0.0313533,0,41.2616,0.612623
0.0298502,0.4,0.39588,0.0313534,0,41.3304,0.614688
0.0299002,0.4,0.39588,0.0313534,0,41.3992,0.616756
0.0299502,0.4,0.39588,0.0313534,0,41.468,0.618828
0.0300002,0.4,0.39588,0.0313534,0,41.5369,0.620903
0.0300502,0.4,0.395881,0.0313534,0,41.6057,0.622982
0.0301002,0.4,0.395881,0.0313534,0,41.6745,0.625064
0.0301502,0.4,0.395881,0.0313535,0,41.7433,0.62715
0.0302002,0.4,0.395881,0.0313535,0,41.8121,0.629239
0.0302502,0.4,0.395881,0.0313535,0,41.8808,0.631331
0.0303002,0.4,0.395882,0.0313535,0,41.9496,0.633427
0.0303502,0.4,0.395882,0.0313535,0,42.0184,0.635527
0.0304002,0.4,0.395882,0.0313535,0,42.0872,0.637629
0.0304502,0.4,0.395882,0.0313536,0,42.156,0.639736
0.0305002,0.4,0.395883,0.0313536,0,42.2247,0.641845
0.0305502,0.4,0.395883,0.0313536,0,42.2935,0.643958
0.0306002,0.4,0.395883,0.0313536,0,42.3623,0.646075
0.0306502,0.4,0.395883,0.0313536,0,42.4311,0.648195
0.0307002,0.4,0.395883,0.0313536,0,42.4998,0.650318
0.0307502,0.4,0.395884,0.0313536,0,42.5686,0.652445
0.0308002,0.4,0.395884,0.0313537,0,42.6373,0.654576
0.0308502,0.4,0.395884,0.0313537,0,42.7061,0.656709
0.0309002,0.4,0.395884,0.0313537,0,42.7748,0.658847
0.0309502,0.4,0.395885,0.0313537,0,42.8435,0.660987
0.0310002,0.4,0.395885,0.0313537,0,42.9123,0.663131
0.0310502,0.4,0.395885,0.0313537,0,42.981,0.665279
0.0311002,0.4,0.395885,0.0313538,0,43.0498,0.66743
0.0311502,0.4,0.395886,0.0313538,0,43.1185,0.669584
0.0312002,0.4,0.395886,0.0313538,0,43.1872,0.671742
0.0312502,0.4,0.395886,0.0313538,0,43.256,0.673903
0.0313002,0.4,0.395886,0.0313538,0,43.3247,0.676068
0.0313502,0.4,0.395886,0.0313538,0,43.3934,0.678236
0.0314002,0.4,0.395887,0.0313539,0,43.4621,0.680408
0.0314502,0.4,0.395887,0.0313539,0,43.5308,0.682583
0.0315002,0.4,0.395887,0.0313539,0,43.5995,0.684761
0.0315502,0.4,0.395887,0.0313539,0,43.6682,0.686943
0.0316002,0.4,0.395888,0.0313539,0,43.7369,0.689128
0.0316502,0.4,0.395888,0.0313539,0,43.8056,0.691317
0.0317002,0.4,0.395888,0.031354,0,43.8743,0.693509
0.0317503,0.4,0.395888,0.031354,0,43.943,0.695705
0.0318003,0.4,0.395889,0.031354,0,44.0117,0.697904
0.0318503,0.4,0.395889,0.031354,0,44.0804,0.700106
0.0319003,0.4,0.395889,0.031354,0,44.149,0.702312
0.0319503,0.4,0.395889,0.031354,0,44.2177,0.704521
0.0320003,0.4,0.395889,0.031354,0,44.2864,0.706734
0.0320503,0.4,0.39589,0.0313541,0,44.355,0.70895
0.0321003,0.4,0.39589,0.0313541,0,44.4237,0.71117
0.0321503,0.4,0.39589,0.0313541,0,44.4924,0.713393
0.0322003,0.4,0.39589,0.0313541,0,44.561,0.71562
0.0322503,0.4,0.395891,0.0313541,0,44.6297,0.71785
0.0323003,0.4,0.395891,0.0313541,0,44.6983,0.720083
0.0323503,0.4,0.395891,0.0313542,0,44.767,0.72232
0.0324003,0.4,0.395891,0.0313542,0,44.8356,0.72456
0.0324503,0.4,0.395891,0.0313542,0,44.9043,0.726804
0.0325003,0.4,0.395892,0.0313542,0,44.9729,0.729051
0.0325503,0.4,0.395892,0.0313542,0,45.0415,0.731301
0.0326003,0.4,0.395892,0.0313542,0,45.1101,0.733555
0.0326503,0.4,0.395892,0.0313542,0,45.1788,0.735813
0.0327003,0.4,0.395893,0.0313543,0,45.2474,0.738073
0.0327503,0.4,0.395893,0.0313543,0,45.316,0.740338
0.0328003,0.4,0.395893,0.0313543,0,45.3847,0.742605
0.0328503,0.4,0.395893,0.0313543,0,45.4533,0.744877
0.0329003,0.4,0.395894,0.0313543,0,45.5219,0.747151
0.0329503,0.4,0.395894,0.0313543,0,45.5905,0.749429
0.0330003,0.4,0.395894,0.0313544,0,45.6591,0.751711
0.0330503,0.4,0.395894,0.0313544,0,45.7277,0.753995
0.0331003,0.4,0.395894,0.0313544,0,45.7963,0.756284
0.0331503,0.4,0.395895,0.0313544,0,45.8649,0.758575
0.0332003,0.4,0.395895,0.0313544,0,45.9335,0.76087
0.0332503,0.4,0.395895,0.0313544,0,46.002,0.763169
0.0333003,0.4,0.395895,0.0313545,0,46.0706,0.765471
0.0333503,0.4,0.395896,0.0313545,0,46.1392,0.767776
0.0334003,0.4,0.395896,0.0313545,0,46.2078,0.770085
0.0334503,0.4,0.395896,0.0313545,0,46.2764,0.772398
0.0335003,0.4,0.395896,0.0313545,0,46.345,0.774713
0.0335503,0.4,0.395896,0.0313545,0,46.4135,0.777032
0.0336003,0.4,0.395897,0.0313545,0,46.4821,0.779355
0.0336503,0.4,0.395897,0.0313546,0,46.5506,0.781681
0.0337003,0.4,0.395897,0.0313546,0,46.6192,0.78401
0.0337503,0.4,0.395897,0.0313546,0,46.6877,0.786343
0.0338003,0.4,0.395898,0.0313546,0,46.7563,0.788679
0.0338503,0.4,0.395898,0.0313546,0,46.8248,0.791019
0.0339003,0.4,0.395898,0.0313546,0,46.8934,0.793362
0.0339503,0.4,0.395898,0.0313547,0,46.9619,0.795709
0.0340003,0.4,0.395899,0.0313547,0,47.0305,0.798059
0.0340503,0.4,0.395899,0.0313547,0,47.099,0.800412
0.0341003,0.4,0.395899,0.0313547,0,47.1675,0.802769
0.0341503,0.4,0.395899,0.0313547,0,47.236,0.805129
0.0342003,0.4,0.3959,0.0313547,0,47.3045,0.807493
0.0342503,0.4,0.3959,0.0313548,0,47.3731,0.80986
0.0343003,0.4,0.3959,0.0313548,0,47.4416,0.812231
0.0343503,0.4,0.3959,0.0313548,0,47.5101,0.814605
0.0344003,0.4,0.3959,0.0313548,0,47.5786,0.816982
0.0344503,0.4,0.395901,0.0313548,0,47.6471,0.819363
0.0345003,0.4,0.395901,0.0313548,0,47.7156,0.821747
0.0345503,0.4,0.395901,0.0313548,0,47.7841,0.824135
0.0346003,0.4,0.395901,0.0313549,0,47.8526,0.826526
0.0346503,0.4,0.395902,0.0313549,0,47.9211,0.82892
0.0347003,0.4,0.395902,0.0313549,0,47.9896,0.831318
0.0347503,0.4,0.395902,0.0313549,0,48.0581,0.83372
0.0348003,0.4,0.395902,0.0313549,0,48.1265,0.836124
0.0348503,0.4,0.395903,0.0313549,0,48.195,0.838533
0.0349003,0.4,0.395903,0.031355,0,48.2635,0.840944
0.0349503,0.4,0.395903,0.031355,0,48.332,0.843359
0.0350003,0.4,0.395903,0.031355,0,48.4004,0.845778
0.0350503,0.4,0.395904,0.031355,0,48.4689,0.8482
0.0351003,0.4,0.395904,0.031355,0,48.5374,0.850625
0.0351503,0.4,0.395904,0.031355,0,48.6059,0.853054
0.0352003,0.4,0.395904,0.031355,0,48.6743,0.855486
0.0352503,0.4,0.395904,0.0313551,0,48.7427,0.857922
0.0353003,0.4,0.395904,0.0313551,0,48.8112,0.860361
0.0353503,0.4,0.395905,0.0313551,0,48.8796,0.862803
0.0354003,0.4,0.395905,0.0313551,0,48.948,0.865249
0.0354503,0.4,0.395905,0.0313551,0,49.0165,0.867698
0.0355003,0.4,0.395905,0.0313551,0,49.0849,0.870151
0.0355503,0.4,0.395906,0.0313552,0,49.1534,0.872607
0.0356003,0.4,0.395906,0.0313552,0,49.2218,0.875067
0.0356503,0.4,0.395906,0.0313552,0,49.2902,0.87753
0.0357003,0.4,0.395906,0.0313552,0,49.3587,0.879996
0.0357503,0.4,0.395907,0.0313552,0,49.4271,0.882466
0.0358003,0.4,0.395907,0.0313552,0,49.4955,0.884939
0.0358503,0.4,0.395907,0.0313552,0,49.5639,0.887416
0.0359003,0.4,0.395907,0.0313553,0,49.6323,0.889896
0.0359503,0.4,0.395908,0.0313553,0,49.7007,0.892379
0.0360003,0.4,0.395908,0.0313553,0,49.7691,0.894866
0.0360503,0.4,0.395908,0.0313553,0,49.8375,0.897357
0.0361003,0.4,0.395908,0.0313553,0,49.9059,0.89985
0.0361503,0.4,0.395909,0.0313554,0,49.9743,0.902347
0.0362003,0.4,0.395909,0.0313554,0,50.0427,0.904848
0.0362503,0.4,0.395909,0.0313554,0,50.111,0.907352
0.0363003,0.4,0.395909,0.0313554,0,50.1794,0.909859
0.0363503,0.4,0.395909,0.0313554,0,50.2478,0.91237
0.0364003,0.4,0.39591,0.0313554,0,50.3162,0.914885
0.0364503,0.4,0.39591,0.0313554,0,50.3845,0.917402
0.0365003,0.4,0.39591,0.0313555,0,50.4529,0.919923
0.0365503,0.4,0.39591,0.0313555,0,50.5212,0.922448
0.0366003,0.4,0.395911,0.0313555,0,50.5896,0.924976
0.0366503,0.4,0.395911,0.0313555,0,50.658,0.927507
0.0367003,0.4,0.395911,0.0313555,0,50.7263,0.930042
0.0367503,0.4,0.395911,0.0313555,0,50.7947,0.93258
0.0368003,0.4,0.395911,0.0313555,0,50.863,0.935122
0.0368503,0.4,0.395912,0.0313556,0,50.9314,0.937667
0.0369003,0.4,0.395912,0.0313556,0,50.9997,0.940215
0.0369503,0.4,0.395912,0.0313556,0,51.068,0.942767
0.0370003,0.4,0.395912,0.0313556,0,51.1364,0.945322
0.0370503,0.4,0.395912,0.0313556,0,51.2047,0.947881
0.0371003,0.4,0.395913,0.0313556,0,51.273,0.950443
0.0371503,0.4,0.395913,0.0313556,0,51.3413,0.953009
0.0372003,0.4,0.395913,0.0313557,0,51.4097,0.955578
0.0372503,0.4,0.395913,0.0313557,0,51.478,0.95815
0.0373003,0.4,0.395914,0.0313557,0,51.5463,0.960726
0.0373503,0.4,0.395914,0.0313557,0,51.6146,0.963305
0.0374003,0.4,0.395914,0.0313557,0,51.6829,0.965888
0.0374503,0.4,0.395914,0.0313557,0,51.7512,0.968474
0.0375003,0.4,0.395915,0.0313557,0,51.8195,0.971063
0.0375503,0.4,0.395915,0.0313558,0,51.8878,0.973656
0.0376003,0.4,0.395915,0.0313558,0,51.9561,0.976252
0.0376504,0.4,0.395915,0.0313558,0,52.0244,0.978852
0.0377004,0.4,0.395916,0.0313558,0,52.0927,0.981455
0.0377504,0.4,0.395916,0.0313558,0,52.1609,0.984062
0.0378004,0.4,0.395916,0.0313559,0,52.2292,0.986671
0.0378504,0.4,0.395916,0.0313559,0,52.2975,0.989285
0.0379004,0.4,0.395916,0.0313559,0,52.3658,0.991902
0.0379504,0.4,0.395917,0.0313559,0,52.4341,0.994522
0.0380004,0.4,0.395917,0.0313559,0,52.5023,0.997145
0.0380504,0.4,0.395917,0.0313559,0,52.5706,0.999772
0.0381004,0.4,0.395917,0.0313559,0,52.6388,1.0024
0.0381504,0.4,0.395918,0.031356,0,52.7071,1.00504
0.0382004,0.4,0.395918,0.031356,0,52.7753,1.00767
0.0382504,0.4,0.395918,0.031356,0,52.8436,1.01031
0.0383004,0.4,0.395918,0.031356,0,52.9118,1.01296
0.0383504,0.4,0.395919,0.031356,0,52.98,1.01561
0.0384004,0.4,0.395919,0.031356,0,53.0483,1.01826
0.0384504,0.4,0.395919,0.0313561,0,53.1165,1.02091
0.0385004,0.4,0.395919,0.0313561,0,53.1848,1.02357
0.0385504,0.4,0.395919,0.0313561,0,53.253,1.02623
0.0386004,0.4,0.39592,0.0313561,0,53.3212,1.02889
0.0386504,0.4,0.39592,0.0313561,0,53.3894,1.03156
0.0387004,0.4,0.39592,0.0313561,0,53.4576,1.03423
0.0387504,0.4,0.39592,0.0313561,0,53.5258,1.03691
0.0388004,0.4,0.395921,0.0313562,0,53.5941,1.03959
0.0388504,0.4,0.395921,0.0313562,0,53.6623,1.04227
0.0389004,0.4,0.395921,0.0313562,0,53.7305,1.04495
0.0389504,0.4,0.395921,0.0313562,0,53.7987,1.04764
0.0390004,0.4,0.395922,0.0313562,0,53.8669,1.05033
0.0390504,0.4,0.395922,0.0313562,0,53.9351,1.05303
0.0391004,0.4,0.395922,0.0313562,0,54.0033,1.05573
0.0391504,0.4,0.395922,0.0313563,0,54.0715,1.05843
0.0392004,0.4,0.395922,0.0313563,0,54.1396,1.06113
0.0392504,0.4,0.395923,0.0313563,0,54.2078,1.06384
0.0393004,0.4,0.395923,0.0313563,0,54.276,1.06655
0.0393504,0.4,0.395923,0.0313563,0,54.3442,1.06927
0.0394004,0.4,0.395923,0.0313563,0,54.4123,1.07199
0.0394504,0.4,0.395923,0.0313564,0,54.4805,1.07471
0.0395004,0.4,0.395924,0.0313564,0,54.5487,1.07744
0.0395504,0.4,0.395924,0.0313564,0,54.6168,1.08017
0.0396004,0.4,0.395924,0.0313564,0,54.685,1.0829
0.0396504,0.4,0.395924,0.0313564,0,54.7532,1.08564
0.0397004,0.4,0.395925,0.0313564,0,54.8213,1.08838
0.0397504,0.4,0.395925,0.0313564,0,54.8894,1.09112
0.0398004,0.4,0.395925,0.0313565,0,54.9576,1.09387
0.0398504,0.4,0.395925,0.0313565,0,55.0257,1.09662
0.0399004,0.4,0.395926,0.0313565,0,55.0938,1.09937
0.0399504,0.4,0.395926,0.0313565,0,55.162,1.10213
0.0400004,0.4,0.395926,0.0313565,0,55.2301,1.10489
0.0400504,0.4,0.395926,0.0313565,0,55.2982,1.10765
0.0401004,0.4,0.395927,0.0313566,0,55.3664,1.11042
0.0401504,0.4,0.395927,0.0313566,0,55.4345,1.11319
0.0402004,0.4,0.395927,0.0313566,0,55.5026,1.11596
0.0402504,0.4,0.395927,0.0313566,0,55.5707,1.11874
0.0403004,0.4,0.395927,0.0313566,0,55.6388,1.12152
0.0403504,0.4,0.395928,0.0313566,0,55.7069,1.1243
0.0404004,0.4,0.395928,0.0313566,0,55.775,1.12709
0.0404504,0.4,0.395928,0.0313567,0,55.8431,1.12988
0.0405004,0.4,0.395928,0.0313567,0,55.9112,1.13267
0.0405504,0.4,0.395929,0.0313567,0,55.9793,1.13547
0.0406004,0.4,0.395929,0.0313567,0,56.0474,1.13827
0.0406504,0.4,0.395929,0.0313567,0,56.1155,1.14108
0.0407004,0.4,0.395929,0.0313567,0,56.1836,1.14388
0.0407504,0.4,0.39593,0.0313568,0,56.2517,1.14669
0.0408004,0.4,0.39593,0.0313568,0,56.3197,1.14951
0.0408504,0.4,0.39593,0.0313568,0,56.3878,1.15233
0.0409004,0.4,0.39593,0.0313568,0,56.4559,1.15515
0.0409504,0.4,0.39593,0.0313568,0,56.5239,1.15797
0.0410004,0.4,0.395931,0.0313568,0,56.592,1.1608
0.0410504,0.4,0.395931,0.0313568,0,56.66,1.16363
0.0411004,0.4,0.395931,0.0313569,0,56.7281,1.16647
0.0411504,0.4,0.395931,0.0313569,0,56.7961,1.16931
0.0412004,0.4,0.395932,0.0313569,0,56.8642,1.17215
0.0412504,0.4,0.395932,0.0313569,0,56.9322,1.17499
0.0413004,0.4,0.395932,0.0313569,0,57.0003,1.17784
0.0413504,0.4,0.395932,0.0313569,0,57.0684,1.18069
0.0414004,0.4,0.395932,0.0313569,0,57.1364,1.18355
0.0414504,0.4,0.395933,0.031357,0,57.2044,1.18641
0.0415004,0.4,0.395933,0.031357,0,57.2724,1.18927
0.0415504,0.4,0.395933,0.031357,0,57.3404,1.19213
0.0416004,0.4,0.395933,0.031357,0,57.4085,1.195
0.0416504,0.4,0.395934,0.031357,0,57.4765,1.19787
0.0417004,0.4,0.395934,0.031357,0,57.5445,1.20075
0.0417504,0.4,0.395934,0.031357,0,57.6125,1.20363
0.0418004,0.4,0.395934,0.0313571,0,57.6805,1.20651
0.0418504,0.4,0.395934,0.0313571,0,57.7485,1.2094
0.0419004,0.4,0.395935,0.0313571,0,57.8165,1.21229
0.0419504,0.4,0.395935,0.0313571,0,57.8845,1.21518
0.0420004,0.4,0.395935,0.0313571,0,57.9525,1.21808
0.0420504,0.4,0.395935,0.0313571,0,58.0205,1.22098
0.0421004,0.4,0.395936,0.0313572,0,58.0885,1.22388
0.0421504,0.4,0.395936,0.0313572,0,58.1565,1.22678
0.0422004,0.4,0.395936,0.0313572,0,58.2244,1.22969
0.0422504,0.4,0.395936,0.0313572,0,58.2924,1.23261
0.0423004,0.4,0.395937,0.0313572,0,58.3604,1.23552
0.0423504,0.4,0.395937,0.0313572,0,58.4284,1.23844
0.0424004,0.4,0.395937,0.0313572,0,58.4964,1.24137
